Title,ReviewText,UserID,Date,Brand,Product,CelebrityBranded
Not hydrating or long lasting!,"Doesn’t last for more than a few minutes on my lips. Very pretty sheer orange/peachy color, but zero hydration benefits.",sydddxo,29 Jun 2022,HausLabs,Lip,Yes
Wanted To Love This,"First Haus labs product and I was so excited because it had a 98% rating. i loveeee a berry shade and loveee lip oils so this was a dream come true to me! Sadly, it is not replacing my Milani fruit fetish lip oil. The applicator is a doe foot, yet it barely picks up any product. The product itself is a pretty color but it was way too sticky, clung to dry patches, and wore off every five minutes. I couldn’t be more disappointed. A lot of these positive reviews are incentivized :(",claudiac21,29 Jun 2022,HausLabs,Lip,Yes
,I received the PhD Hybrid Lip Oil for free from Influenster and Haus Labs by Lady Gaga free in exchange for my honest review. I liked this lip oil. The formula was thin and comfortable. It didn’t last all day but it was easy to reapply. The shade in the bottle looked a little bold but the sheer wash of color looked great!,hnc620,29 Jun 2022,HausLabs,Lip,Yes
"Pretty, but not worth it?","The shade is pretty and feels nice on my lips, but it doesn’t last. If I used this as my lip color during a day out, I feel like I’d be reapplying it every 10 minutes or so. With a low amount of product, I’d probably run out in two weeks or less if I used it every day. Because of that, I don’t think it’s worth it. I like to have more product so I feel that the cost is justified.",kelseyg93,28 Jun 2022,HausLabs,Lip,Yes
,First time using lip oil and loving everything about it! A very easy way to add sheen and shine to your lips while also conditioning you lips! Wand provides easy application 10/10,JO171,28 Jun 2022,HausLabs,Lip,Yes
Awesome,I got this PhD Hybrid Lip Oil tint complimentary from Influenster and Haus Labs for my honest review. I liked this tint Lip Oil it's easy to use and has a nice wand to apply it. It stays on for along time and I use it over a matte Lip stick for shine. The color is nice. I would recommend this product.,zivagoette,27 Jun 2022,HausLabs,Lip,Yes
Must have lip oil!,I can not say enough about this lip oil. It feels amazing on and is not sticky feeling one bit! It gives my lips just the right amount of sheen and color for my everyday needs!,SLPKMB,27 Jun 2022,HausLabs,Lip,Yes
Wanted to love it,I wanted to love this especially as I just got a lip blushing and was hoping this was all I would need on my lips moving forward. The product is labeled as a lip oil but is sticky like traditional gloss. Lip oil should feel like I just rubbed olive or coconut oil on my lips. Nice tint though.,NSkof,26 Jun 2022,HausLabs,Lip,Yes
Beautiful color and no stickiness,"This is the first lip oil I’ve used, but I’m hooked! It’s shiny without the stickiness, and makes my lips feel so nice and hydrated. Don’t let the bright color scare you away, it adds a beautiful hint of color that’s pretty natural looking.",AllisonRae8,26 Jun 2022,HausLabs,Lip,Yes
Blown Away!,These are the best lip oil’s I’ve ever tried! The color is so pigmented and the lip oil itself is very hydrating. I’ve been wearing it everyday since I received it and it lasts such a long time before having to re-apply. I even wear it to bed and when I wake up my lips are such a beautiful tinted pink color and hydrated. Definitely worth the $,vvsdiamantej,26 Jun 2022,HausLabs,Lip,Yes
Gorgeous color,"I received this from Influenster and Haus Labs themselves to test for my honest opinion. This lip oil has given my lips life. Most lol products break me out, I am able to use ABH, NYX, and Wet n Wild only and this product doesn’t make my lips peel. This lip oil is sooo gorgeous, layered with vaseline lip therapy, the Haus lip crayon with this lip oil on top. I like that after the gloss goes away the lip crayon leaves in matte, then it’s easy to reapply especially like after you eat and have a drink. It’s so gorgeous and the shine is everything. This is everything I’d totally recommend this to anyone!",RicanArabBabe,26 Jun 2022,HausLabs,Lip,Yes
,It feels nice and the wand is great. I found it just doesn’t last. I was reapplying every few minutes. It’s a small amount and I don’t think it will last long.,pdhart,26 Jun 2022,HausLabs,Lip,Yes
Love it,I had never tried lip oil before. I loved using this product. The lip oil made my lips so soft and nice. We won’t feel sticky but it hydrated my lips. It’s an addition to my lip care now.,Resh1001,26 Jun 2022,HausLabs,Lip,Yes
Subtle hint of color and shine,I absolutely love this lip oil.  It leaves a glossy finish with a subtle hint of color that naturally brightens your face. I look forward to trying the rest of the colors.,h0lysug4r,26 Jun 2022,HausLabs,Lip,Yes
,I really liked this lip oil. It is shiny abut smooth and not at all sticky. It is a nice sheer hue and can be worn by it self or layered over another lip color to add moisture and shine.,maceyalexandria,26 Jun 2022,HausLabs,Lip,Yes
Lightweight and comfortable,"I was really impressed with this product! It gives a high shine finish without feeling heavy or sticky like some other lip oils. At the end of the day, my lips still felt hydrated. It also layered nicely on top of other lip products.",brenadvisor,25 Jun 2022,HausLabs,Lip,Yes
Great product,I loved the subtle shine this product gave to my lips plus the lip wand is soooooo nice!,SkinWithElisa,25 Jun 2022,HausLabs,Lip,Yes
Love it!,I love this lip oil. I wear it everyday even when I'm not wearing a full face. It keeps my lips moisturized with a hint of natural color.,Suddenlysavage,25 Jun 2022,HausLabs,Lip,Yes
Speechless! Really Moisturized.,"I have never been a fan of lip oils.  But this product left me speechless!  It doesn't feel sticky, on the contrary, it leaves my lips really moisturized and apart from that it has a beautiful tone that makes my lips look radiant and smooth!  Widely recommended!",PololaAle99,25 Jun 2022,HausLabs,Lip,Yes
,"I was questioning the pigment when I bought this, but it’s there and super pretty. Not sticky at all and
no scent. Lips feel soft after first use. It isn’t long lasting and the shine factor is less compared to other products. The pigment didn’t stain my lips. Just wish it would give a plump appearance like others & last longer, especially with the cost.",Ashell,24 Jun 2022,HausLabs,Lip,Yes
Better than Dior!,"Ok wanna know why it’s better? Non sticky, better color pat off. More skin benefits this stuff is loaded with peptides. Seriously once I’m done with my Laneige this will be my new night treatment as well. So yeah, there’s no losing. Ever! The formula lasts and is so comfortable on the lips.",SexyJord,24 Jun 2022,HausLabs,Lip,Yes
,"This is the first lip oil I've tried, and I was pleasantly surprised that it didn't feel super oily on my lips! The tint gave a nice shade to my lips. I'm not usually a glossy lip kind of gal, so I don't think I'd purchase, but if you love a gloss this is a good one!",FriskyArtifact,24 Jun 2022,HausLabs,Lip,Yes
,"I’m confused by the lip oil. I really expected this to be moisturizing and nourishing. It’s not, beautiful shine right away, but dried out my lips.  Would try again if the formula changed.",AshleyHobbs10,24 Jun 2022,HausLabs,Lip,Yes
,Big fan! Never used lip oil before- not too oily just the right texture and gives an awesome shine,jsjsggdusuisyeh,24 Jun 2022,HausLabs,Lip,Yes
,This lip oil was okay. Im not the biggest fan on a “lip gloss” finish as this creates but it did smell nice and had a nice tint to it. It did however leave my lips feeling nice and soft,jesjas123,24 Jun 2022,HausLabs,Lip,Yes
Best lip oil,Highly recommended this lip oil I use it every night to wake up in the morning with some soft lips,cita12,24 Jun 2022,HausLabs,Lip,Yes
Literal lip oil,This is literally lip oil it give the lipgloss effect with out the sticky goopy feeling! I love this just because of its texture and quality! It’s perfect in its own and last quite some time.,latinasquad,24 Jun 2022,HausLabs,Lip,Yes
,"I really enjoyed using this lip oil. It is one of my favorite products so far. I can use it alone, use it with just lipliner or lipstick and feels so soft. Not sticky at all!",nhash,24 Jun 2022,HausLabs,Lip,Yes
,"This lip is sensational, recommended for those days when you are looking for subtlety to steal your eyes but in a natural way, it enhances the color of your lips and keeps them hydrated, perhaps suggested for events or family gatherings",MariaCg03,23 Jun 2022,HausLabs,Lip,Yes
Love it!,"This is a great lip oil! It’s not sticky, it’s has a nice sheer hue that leave a slight tint to my lips. I find this to be very comparable to Dior and Clarins lip oil! Lasts long enough. Only complaint is the applicator could be bigger but overall I love it.",daisy1,23 Jun 2022,HausLabs,Lip,Yes
,Very pretty and goes on easy. I don’t usually use colored things on my lips but this didn’t disappoint !,bmalbertini,23 Jun 2022,HausLabs,Lip,Yes
very nice!!,This is the only product I’ve tried of haus labs but I love it. Very hydrating and leaves behind a gorgeous stain. I do think the applicator is a tad small but otherwise very nice. I would repurchase,SeraCurran,23 Jun 2022,HausLabs,Lip,Yes
,"I received this product for free from Influenster it's a gloss from the Lady Gaga collection it's a gloss, without the stickiness of a gloss, while drenching your lips in sheer, hydrating color.  Vegan collagen: rich in amino acids and helps keep lips supple and soft
  Prickly Pear Oil: Provides a barrier that increases hydration and soothes lips.
  Plant Squalane - Nourishes and softens the lips
  Benefits
  Nourishes + softens
  fragrance free
  Immediately fill + define
  Lips remain hydrated for up to 12 hours after application.
  Clean, cruelty free and vegan",Vmavares,23 Jun 2022,HausLabs,Lip,Yes
,Probably the best lip oil I've ever used. It's not sticky and applies beautifully.,Leonbee,23 Jun 2022,HausLabs,Lip,Yes
A new must-have!,"This lip oil is AMAZING.  It's smooth, not sticky, and light-weight. The sheer orange is my favorite color, but I have each one and they all look beautiful on the lips.  The oil is also infused with plant squalene and feels very hydrating.  I take this everywhere I go now and apply it multiple times a day to achieve that glowy look.",KimHar,23 Jun 2022,HausLabs,Lip,Yes
,Not worth the price. The tint is a garish shade of pepto bishop pink. Cheap packaging too!,suzyb1,23 Jun 2022,HausLabs,Lip,Yes
Better than a lip gloss!,"My wife loves this Haus Labs by Lady Gaga PhD Lip Oil: An award-winning, clean tinted lip oil that delivers lightweight hydration and non-sticky shine. 

Let’s start with packaging that it’s almost as stunning as Lady Gaga herself!

She said it may look a plain lip gloss, but as soon as you put it on, you'll see the difference- it’s a gorgeous pink. It's a bit sticky, but not in
an annoying way. She even said, that she would prefer using this rather than her normal lip gloss.  Not only does it condition her lips that they feel so much smoother and healthy, it gives a great life and shine to them. It felt very natural on the lips. It was highly pigmented and flexible! She also love using them as multitaskers (ie: cheek, lip & eye)! This will look great on anyone with light to medium skintones with neutral to warm undertones. Just buy them, for sure you will fall in love with it!",123LesGo,23 Jun 2022,HausLabs,Lip,Yes
Hated it,Doesn’t seem like lip oil. Very sticky and  barely deposited any color on my lips. Really disappointed because I’d so many good reviews on it. I even read the box because I thought maybe I had gotten the wrong product.,sweetlilac,22 Jun 2022,HausLabs,Lip,Yes
Great Lip Oil,"I received this product complimentary from Influenster and Haus Labs by Lady Gaga for my honest review. This lip oil is the best gloss I’ve ever put on my lips. It’s smooth and not greasy or sticky. It’s also very hydrating. I love the effect of lip gloss, but the reason I stopped wearing it is because the ones I’ve tried were very sticky. I hated when I was wearing lip gloss and the wind blew my hair across my lips and stuck on there. Not so with this lip oil. I like to put on a dark lip liner and then put the oil on over it and blend it. It adds color to the gloss and creates a gorgeous look that I receive lots of compliments on. This has become a daily staple and I keep it in my purse. I’d like to try some other shades.",TuffyNuff,22 Jun 2022,HausLabs,Lip,Yes
,Super shiny and not sticky! I wish the applicator was a littleee bigger but I have no complaints!,RoseHue,22 Jun 2022,HausLabs,Lip,Yes
Haus labs by Lady Gaga PHD hybrid lip oil,"I received this lip oil free from Influenster in exchange for my honest opinion and I honestly LOVE it! The color is perfect, just a hint of pink! Also unlike most lip oils this one softens your lips with a nice shine without the heavy, greasy feel! No more hair stuck to my lips! I will 100% recommend and be buying more!",Crystal1972,22 Jun 2022,HausLabs,Lip,Yes
Lip oil from Haus by Lady Gag,"I received PHD hybrid lip oil from Haus by Lady Gaga free to try in exchange for my honest opinion from Imfluenster. 
  I absolutely LOVE this lip oil! It has just a hint of color, makes my lips so soft and feeling great without that heavy, greasy feeling most lip oils give. I would 100% recommend trying this and will be buying more!",Crystal1972,22 Jun 2022,HausLabs,Lip,Yes
Go glossy,This gloss is amazing. I love how it makes my lips look by itself and also on top of other lipstick,Swtmelissa17,22 Jun 2022,HausLabs,Lip,Yes
Very sexy,OMG it is sooo good. Understated and sultry. It lasts long and feels moisturizing. The tint looks super sexy even after it dries,DhruvaShah,22 Jun 2022,HausLabs,Lip,Yes
Magic Lips,I love this lip oil it gives my lip a nice soft feeling. This is a new lip oil I'll be using for now on it gives you a shine on my lips that I love.,poogie72,22 Jun 2022,HausLabs,Lip,Yes
Not quite it,"Feels nice, but for some reason the orange shade made my lips look pink? Not at all what I was going for. It’s a nice formula though.",deeganator,22 Jun 2022,HausLabs,Lip,Yes
"Absolutely worth it, amazing product!!",Absolutely LOVE!! I’m a bartender while in college and always on the go! This is quick and easy during crazy rushes and able to rehydrate my lips and give them the PERFECT amount of color so that they look a little more lively! Some lipsticks and glosses just look like I’m trying too hard or will smear but this doesn’t. Definitely a new staple product! Please please make more colors that are colored enough to show up more like Hue does!!❤️❤️,RoseH1ll,22 Jun 2022,HausLabs,Lip,Yes
,"So far the best product I’ve purchased from the revamped Haus Labs line. The color is very barely there on me, I haven’t noticed any ph change, but it’s a lot more sheer than the bottle suggests. Not really sticky or overly thick. It’s a lot like the Clarins Lip Oil, only slightly thicker. It’s hydrating, not very long lasting, but shiny, and has worn away evenly.",Den78,22 Jun 2022,HausLabs,Lip,Yes
liked the formula just not the shade,Feels super hydrating and lightweight on the lips almost like you’re wearing nothing. Bought the shade “sheer berry” & the shade immediately turns into this almost bright red shade. I don’t like it on my skin tone so I’m returning for the fenty lip oil or another Dior lip oil,Kiababyyy,21 Jun 2022,HausLabs,Lip,Yes
perfect for the summer!,"I love this lip oil! The tint is so pretty and you can layer it to create a more intense look. This is perfect as a prep step, it moisturizes and adds a nice tint. I also like this as a topper, it will add a pink tint but I love it!",Denise2019,21 Jun 2022,HausLabs,Lip,Yes
,"I'm not a huge fan of lip oils but I gave it a try and I like it, your lips feel hydrated and not sticky.  The color is beautiful.",coachdm85,21 Jun 2022,HausLabs,Lip,Yes
just wasn’t it,"I wanted to be obsessed with this product but I just wasn’t impressed.  It is comfortable and scent-free and lasted a little under an hour in my lips.  I purchased the Hue shade expecting some tiny but it was barely visible.  For the size of the product and price, I think there are much better products in the market with comparable results.",b902,21 Jun 2022,HausLabs,Lip,Yes
Good Tint,I like this lip oil. I really wish it was flavored. That’s my only negative for this product. It makes my lips super soft and I like the size of the bottle. I would recommend this product,Cthomas1019,20 Jun 2022,HausLabs,Lip,Yes
Must try!,Absolutely love this gloss!! It’s little and adorable!!! Super shiny!,kiyytohisheart,20 Jun 2022,HausLabs,Lip,Yes
Nice lip oil,"I'm not a huge fan of lip oils but I gave it a try and I like it, your lips feel hydrated and not sticky.  the color is beautiful.  I like it I recommend it",emilydianette,20 Jun 2022,HausLabs,Lip,Yes
Shiny,This feels so good on my lips!! I paired it with black liner and loved how it came out. It’s not sticky at all and gives a beautiful shine!,cortakneejay,20 Jun 2022,HausLabs,Lip,Yes
i love it :),"it’s such a nice, comfortable product. hydrating and non-sticky with a beautiful sheen. reminiscent of the dior lip oil. i’m giving 4 stars because the applicator is a bit uncomfy; it’s too small and slightly unflexible.",coldtoeshoe,20 Jun 2022,HausLabs,Lip,Yes
Hydrating,"Haus Labs PHD Hybrid Lip Oil in Tint looks like a shade that will turn your lips bright pink. However, it has just a slight tint to it that doesn’t really look different on the lips.  I do like the hydration that this lip oil gives.  The PHD Hybrid Lip Oil is very comfortable, but it’s not meant to go out n today of another lip product as it will lift the color off.",mfsyarns,20 Jun 2022,HausLabs,Lip,Yes
I’m obsessed!,I love this so much! I was not expecting so much pigment in a lip oil but this did not disappoint. I have already ordered a 2nd one,Heather0716,20 Jun 2022,HausLabs,Lip,Yes
,"i love love love this lip oil the shade i got looks a lil weird on me i find but i love it feels really nice on the lips, i find it doesn’t really have a smell only thing is it’s smaller then it looks it still slayed tho",Chasegp522,20 Jun 2022,HausLabs,Lip,Yes
"Live, love this lip oil that isn't like other oils","I love the way this lip oil feels! It's very smooth and light without the stickiness that most lip oils have. My only issue, and rain for 4of 5 stars, is that it could have a smidge more color. It doesn't look like there's any color when it's on. Otherwise, I totally recommend this product for anyone!!! Thanks  @hauslabs and @influenster for this product!!!! 
#hauslabsbyladygaga #cleanhaus",Nsemar,20 Jun 2022,HausLabs,Lip,Yes
Good lip oil.,Good lip oil. It’s not sticky and very comfortable. The shine is pretty nice. The color is sheer so don’t worry about it if you put it on top of lipstick.,Yiselb,19 Jun 2022,HausLabs,Lip,Yes
,"I honestly love this lip oil.  it feels quite comfortable on the lips and mixes very well with other lip products, I recommend it 100% and would love to try it on other colors.",Tatianarias,19 Jun 2022,HausLabs,Lip,Yes
My favorite from Haus Labs,"This is a great lip oil! Very comfortable on lips, gives a little hydration, not heavy, not sticky. It leaves a slight tint but it’s not too noticeable on my pigmented lips. 

Similar to Dior Lip Oil, the difference is that this has a thinner texture. I love both!",abc1111,19 Jun 2022,HausLabs,Lip,Yes
I love this product!,im officially obsessed! i love the sheer pink color it leaves on my lips! It also doesn't leave your lips sticky like other lip glosses do!,nailinitwithmeg,19 Jun 2022,HausLabs,Lip,Yes
My new favorite lip oil,I completely love it. It's long lasting and has a soft pink that makes your lips look so good. I used it on top of the Hy-Power Pigment Paint and it's AMAZING.,Aimee30,19 Jun 2022,HausLabs,Lip,Yes
pink dream,"Great consistency and shine. Leaves my lips with a beautiful flush, I’m fair skinned so it isn’t natural but very flattering. It isn’t sticky at all, very moisturizing.",hottyg5636,19 Jun 2022,HausLabs,Lip,Yes
,"This lip gloss is amazing! Literally it looks so gorgeous on and makes my lips feel so good. I love that it’s not sticky at all like other glosses, it also makes your lips feel moisturized! YES GAGA you nailed this lip product queen!",bakshame,19 Jun 2022,HausLabs,Lip,Yes
Better than the Dior lip oil by a milestone,"Personally, I think it’s way better than the Dior lip oil, after the gloss comes off it leaves a gorgeous stain. Plus it isn’t sticky so when the wind hits it’s not getting in my hair",HayHay0824,18 Jun 2022,HausLabs,Lip,Yes
Overall not bad,I was super excited to try this as I've been looking for a lip product like this.  I'm not sure I'd call it an oil as it's definitely more of a gloss consistency but it isn't too sticky (one of my biggest complaints with glosses) and it adds a nice subtle color and shine.  Overall very happy I got to test this and will continue to use it!,Llouwho,18 Jun 2022,HausLabs,Lip,Yes
Perfect for spring & summer!,"I love this lip oil. My only complaint is I wish it lasted a bit longer. But the applicator is well-made and not cheap, and applies it smoothly. The formula is great, not sticky, and it doesn’t pill like a lot of other glosses I’ve tried over the years. 
The color is a pretty, light pink, and it looks great on my pale skin. It’s perfect for spring and summer!",invisiblechaos,18 Jun 2022,HausLabs,Lip,Yes
Nice treat,Yes yes. This gloss is super awesome and very moisturizing. Love it,Tropicald5,18 Jun 2022,HausLabs,Lip,Yes
Moisturizing Lip Oil,I received this product free from Influenster and Haus Labs by Lady Gaga in exchange for my honest review. The lip oil is very moisturizing and makes my lips feel soft. The color & sheen go well with darker skin tones. Lightweight and not heavy. The only downside is the stain could appear darker and last longer. I have to apply multiple times during the day.,Marleyshep,18 Jun 2022,HausLabs,Lip,Yes
Not my favorite,I wasn’t sure about this from the start but it goes on like lipgloss but doesn’t last long. I honestly use it more for going to bed to moisturize but I don’t know if it really shows much color that I’d wear in public,StephK2014,18 Jun 2022,HausLabs,Lip,Yes
Hydrating,Really liked this oil because it doesn’t feel sticky (like Dior does for me)! Color and sheen are great and I’d love to try the orange tint as well! Only complaint is I wish it lasted a bit longer after application.,rfwagner14,17 Jun 2022,HausLabs,Lip,Yes
"OK, not great","This is the only product out of the  new line that I am not so impressed with. It is a perfectly fine loss, but it is not super thick, it doesn't last very long, and it is not very colorful. I almost like looking at it more than I like using it.",GB78,17 Jun 2022,HausLabs,Lip,Yes
Right amount of gloss.,"LOVED THIS. High shine, not sticky and great amount of tint. I used it on top of the pencil and it added a tough top coat. Also vegan friendly.",zelaikha,17 Jun 2022,HausLabs,Lip,Yes
Love it!,"I am a fan of lip oils and lip glosses. This is the perfect marriage of both! The color is great and so is the texture. It is a little sticky, but not as much as other lip products like this, so it's worth the money!",meeknmild,17 Jun 2022,HausLabs,Lip,Yes
Obsessed,Legit my favorite lip oil right now !!! I love this thing!,seldaasanr,17 Jun 2022,HausLabs,Lip,Yes
,The color is light and the the oil leaves my lips super soft.,petraofrome,17 Jun 2022,HausLabs,Lip,Yes
,I love this. It's not sticky and a clean application. I am going to replace my Lanage Lip Mask with this product.,Sandgirl300,16 Jun 2022,HausLabs,Lip,Yes
,I received this product free in exchange for my honest opinion from influencer and Haus Labs. I really liked that this wasn't super sticky as well as the fact that it had no scent. It goes on smooth and isn't too oily. The color is great and not too much for everyday use.,Ren1990000,16 Jun 2022,HausLabs,Lip,Yes
,Totally obsessed with this product. It feels and looks so amazing,SydneyGThomas,16 Jun 2022,HausLabs,Lip,Yes
,I got this product from Influenster for free and  it's amazing because I love the way it gives everything my lips need !,Alirna,16 Jun 2022,HausLabs,Lip,Yes
,"I really like this color, it is very versatile and I can use it so easy, it make your lips incredible shine and lasts all day and even longer, it is creamy and very easy to apply, it really is a product that I would buy again",danielams03,16 Jun 2022,HausLabs,Lip,Yes
This is a lip oil???,"Such a quick and effortless application! This doe foot does NOT need to be re-dipped, big accomplishment! The pink hue is super pigmented giving mad color and gloss! Fragrance and taste free! I’m such a fan!! I need all the available shades now!",StephC1001,16 Jun 2022,HausLabs,Lip,Yes
Slam dunk,"I received this product free in exchange for my honest opinion from influencer. I asked my wife  You give me her opinion on what she thought of this makeup and she said that she liked the lip oil because it made her lips shining and the color was not overpowering, Overall it was very nice and she  Love the way it felt and looked.",FernieJ,16 Jun 2022,HausLabs,Lip,Yes
,"I received this product for free from Influenster and Haus Labs by Lady Gaga in exchange for my honest review.

The lip oil is hydrating and not greasy. Love!",roach12,16 Jun 2022,HausLabs,Lip,Yes
Love!,"This product is so amazing! I love to use it with a
lipliner to give lips that luscious look. This is now part of my everyday lip combo!",ashxmariiee,16 Jun 2022,HausLabs,Lip,Yes
,Non sticky very pigmented glossy and hydrating I just didn’t like that it stained my lips i needed makeup remover to get it off,amelie2s,15 Jun 2022,HausLabs,Lip,Yes
Fantastic,"love this!!!! Color is subtle, but enough to notice. Not sticky at all. My new favorite. I'm super pale and shows up nice. Looks duller in picture.",jenniek333,15 Jun 2022,HausLabs,Lip,Yes
"Soft, plump, unsticky lips","My favorite lip oil ever. I’ve tried a few because I really love the extra moisture and gloss like finish but I’ve found most to be just as sticky and thick as regular gloss. This one actually went on so lightly and wasn’t sticky at all. I adore it. I was given this product in exchange for my honest review. In all honesty, I plan on buying it in the future because nothing else has ever made my lips look so soft, full, and natural looking.",opheli,15 Jun 2022,HausLabs,Lip,Yes
,I love this lip oil. The color is so nice on my skin tone and it’s not too greasy but feels very hydrating. I will definitely be buying more colors of this.,MiaNhiNguyen,15 Jun 2022,HausLabs,Lip,Yes
Love it !!!,"I received this product for free from influenster and Haus labs in exchange for my honest reviews

I love this lip oil. It makes my lips look glory, smooth and hydrated. highly recommend to try.",denhoc91,15 Jun 2022,HausLabs,Lip,Yes
Perfect,This is a great lip oil. It does exactly what it’s supposed to and makes your lips crazy soft. I have very sensitive skin so usually I can’t use most lip products. This is not the case for this makeup line. Very high quality.,catiebug1988,15 Jun 2022,HausLabs,Lip,Yes
Love this lip oil,"The Tint color is so pretty in the little bottle but doesn’t make your lips super pink which i like. Its just the right, subtle amount of color. It’s not sticky and feels super lightweight and hydrating. The wand/applicator is so soft and in my opinion thicker/wider than most makeup applicators. I love it because I feel like it covers my lips so much better. I’ll definitely be trying the others",LeahByerly,15 Jun 2022,HausLabs,Lip,Yes
,"I found this lip oil super natural and gives that pink touch to the lips very natural, I loved it, I highly recommend it.",RafaFanti,15 Jun 2022,HausLabs,Lip,Yes
Lip oil,This lip oil is amazing it goes on so smooth and it’s not sticky like other lip glosses and oils,rainmavpey,15 Jun 2022,HausLabs,Lip,Yes
Perfect lip oil!,"Not sticky, perfect tint and very nourishing. This seems just slightly thicker than the original formula which I prefer since it lasts longer on the lips. Great shine like a gloss without the residue!",cdonn,15 Jun 2022,HausLabs,Lip,Yes
,"This lip oil is great! It isn’t sticky, absorbs well and is very sheer",ppeder11,14 Jun 2022,HausLabs,Lip,Yes
My Favorite Lip Oil Yet!,"I love this lip oil! It feels great on, and is very hydrating and not sticky. I got Hue - Sheer Berry and the tint is very natural. I think I like this applicator size and the amount of product on the applicator - better than Clarins or Fenty... it's a tad smaller and has less product on it - and this works better for my lips.",Pokeey,14 Jun 2022,HausLabs,Lip,Yes
,"Despite the color, it’s sheer with just a little tint of pink. It’s an oil, but heavier than other oil type lip products I’ve used. With it being thicker, it helps it stay & last longer, just wish it had more moisturizing benefits that I could see.",ColeWorld29,14 Jun 2022,HausLabs,Lip,Yes
,Prettiest color. Not sticky. My lips were super soft.,Nikkipr17,14 Jun 2022,HausLabs,Lip,Yes
,"I’ve been really into glossy lips and this lip oil is a great addition to my collection, I love the applicator and feel of the product on my lips. I got shade Tint and it actually gives a lovely tint to my lips and makes a nice difference without being super pink or too bright. After finishing this, I think I’ll definitely be repurchasing another one!",Leeahx,14 Jun 2022,HausLabs,Lip,Yes
Berry Unique,I luv'd it. It gave the right amount of shine. It was not tacky at all. My ONLY disappointment was that it didn't last beyond 2 hours after application. And that's without drinking nor eating anything. I still would purchase in other shades.,CheriJB,14 Jun 2022,HausLabs,Lip,Yes
Perfect,"I loved receiving this product, I really wanted to try a product like this and I loved it, this gloss leaves a slight touch of color, plus it leaves the lips very pretty without being sticky or too heavy. In short, in love, without a doubt I will continue trying. I received this product for free from Influester and HAUS LABS for my honest opinion",elsagco,14 Jun 2022,HausLabs,Lip,Yes
,The oil is nice and thick but not too sticky. I really like the color but unfortunately I didn't see any tint when I put it on.,LyndaSanta,14 Jun 2022,HausLabs,Lip,Yes
"talented, brilliant, incredible, amazing",This stuff is truly amazing and worth the hype! It's almost similar to the Clarins Lip Oil formula! Its so hydrating and not sticky at all. This shade Tint give a great hint of colour! Highly recommend you try this for yourself!,gabbyknowsbest,14 Jun 2022,HausLabs,Lip,Yes
Love!,I love this product. The best thing is it’s so lightweight and is not sticky at all like some other glosses. It is vegan and cruelty free. It goes on smoothly and your lips feel natural to the point you may forget you put it on,LB1720,14 Jun 2022,HausLabs,Lip,Yes
,I like it… the gloss has a beautiful color anda the texture is good…,Michelgarciasr,13 Jun 2022,HausLabs,Lip,Yes
Perfect for Summer!,"Super hydrating, perfect amount of shine, not sticky, and I LOVE that the color intensity increases slightly as it sits on your lips to give it that juicy Popsicle effect",rjfletcher,13 Jun 2022,HausLabs,Lip,Yes
Beautiful colour!,"Haus labs by lady gaga phd hybrid lip oil tint sheer pink. Beautiful colour, slippery not sticky like a good lip oil should be. This is the best lip oil moisturizer ever. It goes on smoothly and stays on and your lips feel super moisturized. It’s very long lasting and it’s the best lip oil moisturizer ever. This leaves just a sheer, slightly shimmery layer of translucent pink on my lips. Perfect, especially for summer. Very happy with this product. I’d definitely recommend this. Apply a glassy layer of PhD HYBRID LIP OIL and watch it melt down and react to your own pH, leaving behind a long-lasting, true-to-you tint. BUILD with additional layers for a deeper tint and longer lip-loving benefits. I received a free product for the purpose of my review. Opinions are 100% my own.",Lupeter,13 Jun 2022,HausLabs,Lip,Yes
Nice lippy!,I received this product free from Influenster in exchange for my honest feedback. Wonderful lip oil! Nice applicator to apply with. Goes on smoothly and not sticky feeling. No taste to speak of. Gives a hint of color and feels so nice! My lips are smoother after using this a few times. Wonderful clean makeup!,AmySed,13 Jun 2022,HausLabs,Lip,Yes
,I received this product for free from Influenster and Haus Labs by Lady Gaga. Packaging is super fun and luxe. I absolutely love this lip oil! It goes on so smooth and it’s not sticky at all. The tint of pink is subtle and pretty.,lesoberano14,12 Jun 2022,HausLabs,Lip,Yes
So nourishing,I received this product from Influenster and Haus Labs for testing purposes. I love the applicator from the lip oil and the formula is nourishing nut not too sticky,jmaguire1130,12 Jun 2022,HausLabs,Lip,Yes
Great gloss,Kind of sticky but loved the color. It stays on quite a while but isnt kiss proof.,drsydP,12 Jun 2022,HausLabs,Lip,Yes
Must have,"Lip oil is an absolute must have for me. I always put it on while I’m doing my makeup to get my lips hydrated, plumped, and prepped for my lipstick application. This oil is perfect for that or just daily hydration with a little bit of color",kelseyg44,12 Jun 2022,HausLabs,Lip,Yes
,I wasn’t crazy about it. A little too sticky for my taste but it went on well.,Jleeortiz,12 Jun 2022,HausLabs,Lip,Yes
