Title,Date,UserID,ReviewText,Brand,Product,CelebrityBranded
Too thick?,26 Apr 2023,cafeaubeauty,"I received the Hella Thicc Volumizing Mascara for free from Fenty Beauty in exchange for my honest review. 
I have mixed feelings about this mascara. Yes, it makes my lashes really thick and voluminous, but it takes a long time to get it to look good. I appreciate some clumps for more volume, but this mascara looks TOO clumpy at first. With other mascaras, I'm brushing my lashes with the wand to add more product, but with this mascara, the wand adds too much product at once and I'm brushing with the wand to brush out the clumps. But once I finish combing through, my lashes look nice and thick. I also don't like that no matter how careful I try to be, I always end up with product on my eyelids. Ultimately, this mascara smudges onto my under eyes throughout the day.",Fenty Beauty,Mascara,Yes
It’s a no for me!,25 Apr 2023,vdsmskd,Too heavy and clumpy! Hate the wand and very flaky :(,Fenty Beauty,Mascara,Yes
Smears everywhere,25 Apr 2023,JillieVac,So disappointed. I love the lip products so I thought I’d try the mascara but it’s awful. It smears everywhere after just a few hours. It wasn’t even hot or humid. I was in an air conditioned room.,Fenty Beauty,Mascara,Yes
Bleeds,25 Apr 2023,Amyyyyy9,"I was excited to try this but unfortunately, throughout the day, it bled onto my upper AND lower eyelids. I think the formula may be too oily or something. I also have a very hard time getting it off with my makeup remover.",Fenty Beauty,Mascara,Yes
Broke my raccoon heart,25 Apr 2023,carolinarios22,I love the brush shape and how much volume it gives your lashes. I really thought this was going to be my perfect mascara but I can’t deal with how much it transfers throughout the day. I felt like a raccoon,Fenty Beauty,Mascara,Yes
Transfers terribly,25 Apr 2023,linds1,"I loved the way this looked on, but it transferred SO BAD all over my brow bone. Within and hour of wearing it I have black smudged anywhere the tips of my lashes touched. Such a bummer because this looks beautiful on :/",Fenty Beauty,Mascara,Yes
It's ok,25 Apr 2023,Cecile2906,"I really wanted to love this mascara. It's ok, definitely not a bad one to the point that I'd return it, it's a bit clumpy. I have used other brands that were just as nice or nicer actually.",Fenty Beauty,Mascara,Yes
Disappointing,25 Apr 2023,jcofficial,"Wanted to love it! Disappointed in the formula and the difficulty to remove after double wash and makeup remover, especially since I did not double coat.
It does not lift better than others at Sephora.
And the black is not like Dior or KVD.
FYI: beauty mascara aficionado here, and Sephora VIB since 2009.",Fenty Beauty,Mascara,Yes
Panda eyes,24 Apr 2023,gillian8312001,This mascara gave great volume and length but after a could hours I had panda eyes which is very disappointing for a high end mascara. Won’t be repurchasing,Fenty Beauty,Mascara,Yes
Wanted to love it but...,24 Apr 2023,NJ95,"True to the description, creates volume and length, but so clumpy!!! Does not work for me.",Fenty Beauty,Mascara,Yes
Wanted to love this SO BAD,24 Apr 2023,cmw09,After the First initial application I looooved it! But after wearing it for a couple hours it smudged to my under eye.  It’s definitely not water proof either. The brush is really big and clumpy so it’s hard to really get to the root of the eye lash,Fenty Beauty,Mascara,Yes
Rihanna did that!!,23 Apr 2023,cmains,"I have a hard time loving mascaras, but this one is excellent. The formula is very wet, so keep that in mind. But I think the more I use it and after it begins to dry out a little it’ll be easier to work with. It separates and volumizes beautifully.",Fenty Beauty,Mascara,Yes
Didn’t help with volume,23 Apr 2023,biby143,Returned for me it was clumpy the brush was also not my favorite,Fenty Beauty,Mascara,Yes
,23 Apr 2023,QueenVictoria5,"I received a sample and instantly fell in love with it. I am a bit of a snob when it comes to mascara because I only like Lancome ones. But this is a more affordable alternative. Everyone keeps saying that this Fenty one is clumpy, but you just need to take your time when you are applying it. I just received my full sized bottle. Love how the bottle feels and looks, too!",Fenty Beauty,Mascara,Yes
,22 Apr 2023,GeeMBee,Applies beautifully. Thought I had found my new favourite mascara that tops all others. But it transferred to my skin underneath my eyes after several hours of wearing.,Fenty Beauty,Mascara,Yes
Transfers,22 Apr 2023,SConrad3187,Do not buy this. I have never bought a mascara transfer so much and so fast as this one. I had to take off all my eye makeup and start all over.,Fenty Beauty,Mascara,Yes
Eh..,22 Apr 2023,Milyn09,"It’s an ok product, I’m glad I got to sample it because if I had purchased it I would’ve returned it. It’s an average mascara and it clumps very easily. For 20 bucks might as well go with a drug store brand that does the same",Fenty Beauty,Mascara,Yes
newly added to my top mascara list!,22 Apr 2023,kieona,this mascara is a beast! I love the thick look it makes my eyelashes look super plump hence the name. this one is added to my top 5 mascaras and it is not number 2. highly recommend!!,Fenty Beauty,Mascara,Yes
Perfect for voluminous & long fluttering lashes!!,22 Apr 2023,moxiegrrl,"I am impressed!!!  This mascara coats my lashes beautifully!!  It provides both volume and length, for lashes that look like I am wearing false eye lashes.  The mascara goes on and stays on without flacking, smudging or streaking.  A winning product!!!  This is the mascara I have been searching for!!!  Thanks RiRi for the absolute best mascara out on the market!!!",Fenty Beauty,Mascara,Yes
Lashes flex like lashes.,22 Apr 2023,sundial,Fenty beatiful is easily the best mascara of the year.,Fenty Beauty,Mascara,Yes
Mascara review,21 Apr 2023,lightning0388,"I tried to wear it so many days and different ways but it smudged all over; under my eyes and on my eyelids. Before it rubbed all over, it did give me great looking lashes so maybe if you have short lashes it would work best?",Fenty Beauty,Mascara,Yes
,21 Apr 2023,Mercedes2345,Booty Booty Booty it smears and smudges. Period point blank it’s like she slapped her name on yet another product that just performs awful,Fenty Beauty,Mascara,Yes
"Smudgy, Raccoon Eyes",21 Apr 2023,ldrussx3,"I wanted to love this so much. I have straight, short lashes and this mascara gives volume and length. However, it smudges sooooo much. I had raccoon eyes at the end of the day.",Fenty Beauty,Mascara,Yes
,20 Apr 2023,BettyyyB,"It is seriously Hella THICC, amazing product.
I’m obsessed.",Fenty Beauty,Mascara,Yes
,20 Apr 2023,nb13021,"Great but not extraordinary, does the job. It can clump a bit.",Fenty Beauty,Mascara,Yes
Racoon eyes in less than 30 minutes,19 Apr 2023,brelor,"The volume is amazing, but that's about it for this mascara. I have straight lashes, and this mascara weighed my lashes down, causing smudging on my eye bags. Not the look i was going for...",Fenty Beauty,Mascara,Yes
lashes look hella good,18 Apr 2023,jackattack54,"I have tried more mascaras than I care to admit and I pretty much never write reviews. But this mascara....oh honey, give her a try!!! Every time I put this on I am just in love with the way my lashes look. Take a chance on this! It's moved into my top 5 mascaras",Fenty Beauty,Mascara,Yes
Stopped me from using fake eyelashes everyday!!,18 Apr 2023,agx93,"I used to wear fake eyelashes every single day, i really liked them for the length and fullness,but it gets tiring everyday. I recently received a sample of this mascara and fell IN LOVE with it!!!! I bought the full size the next day and now I don’t even use fake eyelashes anymore! It’s amazing !! Highly recommend !!",Fenty Beauty,Mascara,Yes
,18 Apr 2023,cientifica,Loved this product. First use and my eyelashes look fuller.,Fenty Beauty,Mascara,Yes
I like it,18 Apr 2023,amv49,I was not sure if I would like this because I like lengthening mascaras and hate clumping. This mascara does give a lot of volume and it is also gives length. It can get clumpy with two many coats. I do two coats and it is perfect for me.,Fenty Beauty,Mascara,Yes
Not for sensitive eyes,18 Apr 2023,Rachlovin,"Great color a nice, rich black. Great volume I wish it worked for me. I have sensitive eyes and unfortunately there’s something in this that causes a reaction. Had to return.",Fenty Beauty,Mascara,Yes
Lashes for days,17 Apr 2023,kalistagoff,"Fenty has done it again! I am super picky about mascaras. I have very short (almost non existent) lashes, and this mascara has completely added not only volume, but length as well. This is now a staple in my makeup routine.",Fenty Beauty,Mascara,Yes
Not good,17 Apr 2023,MindyW2014,"When I first got this I loved it so much. I thought, this is my new all time favorite mascara. But now that I've had it for about 2 weeks it is so dried out and clumpy I can't even use it anymore. Such a bummer :(",Fenty Beauty,Mascara,Yes
,17 Apr 2023,SknCareluv,"I got this product to give my mom and she loved it. She said it was amazing, one of the best mascaras she has ever used. The color pigment of it is amazing, and the formula works great for her lashes. Will definitely repurchase.",Fenty Beauty,Mascara,Yes
Fenty let me down,17 Apr 2023,champagnemami,The formula is really wet and smudged under my eyes horribly. It also clumps in between applications and made my lashes look spidery. I will be returning this.,Fenty Beauty,Mascara,Yes
Will Return,16 Apr 2023,MakeuppAdict,"When I first applied it, I was utterly wowed at how spectacular my lashes looked. About 2 hours later I looked in the mirror and had the worst case of raccoon eyes ever. So disappointed.",Fenty Beauty,Mascara,Yes
Nope,16 Apr 2023,FebruaryMandy,"I have long lashes and upon application the lashes look great but unfortunately this smudges, a lot.",Fenty Beauty,Mascara,Yes
Love/ hate relationship,16 Apr 2023,Shlinda1,"No matter how many coats I put on, it will not clump up. Love that. What I dislike is no matter how many coats I put on it won’t clump up. Take a lot to get to the volume. But gorgeous athe",Fenty Beauty,Mascara,Yes
Very mediocre mascara with cheap packaging..,16 Apr 2023,Vance27,This is a pretty basic mascara it sorta gets the job done but nothing special and when I used it I’d def didn’t stay on all day it transferred on me big time so it’s claim that it doesn’t budge is simply not true! Also the packaging feels so cheap!,Fenty Beauty,Mascara,Yes
decent mascara,15 Apr 2023,MaryEIizabeth,not my favorite mascara of all time but it gets the job done.  I found that it was very clumpy and wet at first but works better after a few days of being open.  I love how dark the pigment is.  I have tried other celebrity make up brands and Fenty is one of the best.,Fenty Beauty,Mascara,Yes
Bomb!!,15 Apr 2023,jojess,This is absolutely beautiful at a great price. It will be replacing several of my mascaras. Great formula and brush design. Go FENTY!!!,Fenty Beauty,Mascara,Yes
No.,15 Apr 2023,adavika,"Huge clumps, messy application, long dry time, transferred all around eye within an hour. Grateful this was just a sample. 👎👎",Fenty Beauty,Mascara,Yes
,14 Apr 2023,ChrissieRose,I am a fan of the Lancôme monsier big. This mascara is pretty similar to that imo but cheaper for the same amount of product. I use on top lashes only. It will give volume more than length,Fenty Beauty,Mascara,Yes
,14 Apr 2023,magiconchel,This is the only mascara that makes my non existent eyelashes look like I have extensions. I even got asked if they were my real eyelashes!! It does smudge ever so slightly under the eye but nothing crazy. Like a natural eyeliner. Will be using this the rest of my life,Fenty Beauty,Mascara,Yes
No bueno :(,14 Apr 2023,cailarosemartin,"The bottle is too small for the amount of product inside so it oversaturates the wand and makes my lashes goop together and shorten instead of voluminizing. Disappointed, still love FENTY tho.",Fenty Beauty,Mascara,Yes
Raccoon Eyes,14 Apr 2023,stacey1987,"This mascara gave me the absolute worst raccoon eyes a high end mascara has ever given me. I had a ring under my eye, a ring on my lid... mega mega hard pass. So sad, I had high hopes.",Fenty Beauty,Mascara,Yes
This needs to be transfer proof!,14 Apr 2023,GeeMBee,"First impression of this mascara was wow, it applies beautifully and my lashes look so full and long! Immediately fell in love. However, after wearing for maybe 2 hours, it transferred & gave me black smudges around the bottom of my eyes",Fenty Beauty,Mascara,Yes
A New Favorite,14 Apr 2023,xjessex,"I'm an avid user of Beauty for Real Hi Def mascara, but have become a little annoyed with ordering beauty products from a bunch of different places so I thought I'd give this a try. I've got to say, I'm pleasantly surprised! I don't usually care for a thick brush, but I pushed past that because this mascara gives great length and volume. It's also super black! I have no issues with smudging so far, even with the heat. Definitely a nice mascara.",Fenty Beauty,Mascara,Yes
Disappointed,14 Apr 2023,Colcol1,I really wanted to love this. The length is amazing but it clumps and lumps my lashes together badly and I end up with raccoon eyes half way through the day,Fenty Beauty,Mascara,Yes
Super pigmented and volumizing!,14 Apr 2023,Mbcombe,I wasn’t sure the first time I used this if I liked the formula but after a few wears I decided it’s definitely going to be a new go to. It’s very black which is great since I have blonde lashes. It also adds tons of volume with just one coat. It does fall on the softer side when dry so your lashes still have some natural movement. It does have a strong scent when first removed from the tube but it doesn’t stay. It removes nicely as well. Overall I’d recommend!,Fenty Beauty,Mascara,Yes
smudged everywhere,13 Apr 2023,virgo16,"This looked fine when I put it on (definitely NOT crazy volume, but just a decent mascara) but it smudged literally all down my face within the hour. I've never experienced so much smudging, I don't even know how it got down my cheeks! A total mess.",Fenty Beauty,Mascara,Yes
,13 Apr 2023,catlady20,"It gives a decent amount of volume, but it smudges and gives raccoon eyes by the end of the day and it is EXTREMELY hard to remove.",Fenty Beauty,Mascara,Yes
sky high lashes,13 Apr 2023,LauraGrace9898,this product gave my lashes amazing length and lift! honestly the most lift a mascara has ever given my lashes 🤩,Fenty Beauty,Mascara,Yes
Love it!!!,13 Apr 2023,tinaluvsu22,"I love how this product makes my eyelashes pop. It creates a more bold look, I'm not used to my lashes looking as full as it did when I first started using this product but now I'm obsessed.",Fenty Beauty,Mascara,Yes
Amazing!,13 Apr 2023,Daneen,This is by far my favorite mascara! The formula is creamy and doesn't dry out. It makes my lashes look like I have falsies on. The only reason I didn't give it 5 stars is the shape of the packaging. It can't stand up so you have to lay it down.,Fenty Beauty,Mascara,Yes
It’s a no,12 Apr 2023,lb174,I have deep set eyes so mascara easily smudges for me and this was one of the worst. It looks amazing for maybe 5 mins and then smudged/flaked everywhere.,Fenty Beauty,Mascara,Yes
Decent,12 Apr 2023,danielacorderoo,"I wanted to love this but it feels a little lower quality than I was expecting. The formula is super smooth and doesn’t clump but other than that it doesn’t do much for my lashes, no curl or volume. I think it’s a fine option but I think there are cheaper alternatives that are similar in quality.",Fenty Beauty,Mascara,Yes
Amazing mascara!!,12 Apr 2023,theMiriam,"I was gifted this product but I would purchase it since it's that good. The consistency is nice and smooth, it doesn't clump up your lashes but rather coats each lash resulting in a visible difference. I naturally have tiny eyelashes but this mascara made it look like I had some false eyelashes on so if you've got longer eyelashes you'll be rocking full-volume lashes!!",Fenty Beauty,Mascara,Yes
Amazing mascara!,12 Apr 2023,Corplyn,love this product. It makes my eyelashes look very long and thick even when they really aren’t. It looks like I’m wearing false lashes and I’ve gotten compliments.,Fenty Beauty,Mascara,Yes
Ok if you don’t mind flakes,12 Apr 2023,JaimePanda,I got a mini of this and was excited to try it. It’s just ok. It flakes off on my face during the day. It does give volume but so does any drugstore mascara and you can find ones that don’t flake. If you don’t mind flakes,Fenty Beauty,Mascara,Yes
Obsessed,12 Apr 2023,curlyredtricia,I got this massacre from the bzzagent for free and I so excited to use. Fenty beauty is my favorite makeup and skincare line. I love how this mascara is bold in color and long lasting,Fenty Beauty,Mascara,Yes
Love this mascara,12 Apr 2023,kayreed92,"This is a really nice and buildable formula. Its very black color gives you nice bold lashes. I really like
This product and will definitely buy this regularly. I like thick lashes and this does great. Fenty beauty has really great products. 
I received a free sample in exchange for this post.",Fenty Beauty,Mascara,Yes
Great Looking Mascara Lashes,12 Apr 2023,Glamwithglasses,"The packaging for Fenty is very sleek and solid. The mascara itself is very buildable while adding length and volume to your lashes. I really liked the shape and size of the brush spoolie, it was very easy to apply and build up.  The mascara goes on smooth and doesn't clump together in big clumps, so that was a huge plus for me.",Fenty Beauty,Mascara,Yes
New favorite!,11 Apr 2023,trromero82,"If you like thick, full, long lashes, this will do it! I love this mascara, it’s my new favorite!",Fenty Beauty,Mascara,Yes
,11 Apr 2023,benlynn,Finally! A mascara that makes my tiny lashes look long. I've tried every mascara out there and this is the one that actually does what I need. My new go to.,Fenty Beauty,Mascara,Yes
Must recurl after first coat besides that holds up,11 Apr 2023,Lilyanna23,"It’s a thicker formula than her other mascara and makes my lashes bold. My lashes are pretty straight so when I curl them and apply the first coat, they get weighed down but recurling no issue",Fenty Beauty,Mascara,Yes
Do not purchase,11 Apr 2023,veronicacoby,"It definitely thickens the lashes however, I noticed this product smudges terribly & so soon! I tried it on various days (with heavy glam, with just the mascara and with less coats) NOPE, definitely pass.",Fenty Beauty,Mascara,Yes
Must try,11 Apr 2023,MichelleM8,"I really like this mascara! It goes on smoothly, the brush is easy to hold, and a lot of product comes out on the first try. It adds length & volume. On the first full swipe on my top lashes it looked doubly coated! Would reorder!",Fenty Beauty,Mascara,Yes
Did not last.,11 Apr 2023,kayhunnyv,"Really like the brush and packaging, but even though I set around my under eyes I still got raccoon eyes at the end of the day☹️ and I did notice I lost a lot of product off from my lashes by the end of the night",Fenty Beauty,Mascara,Yes
It’s great! (just not for me),11 Apr 2023,goldyyylion,"Received as a sample was excited to see what it was about and let me tell you it didn’t disappoint! Glides on well, very buildable, and I love the consistency of the formula. Personally though won't be repurchasing the full size because I feel like it smudges easily and it’s hard to remove especially from my under eyes.",Fenty Beauty,Mascara,Yes
Hella thicc is a MUST HAVE,10 Apr 2023,1937284Olivia,This mascara is literally the best. I have pretty short lashes and they make them look so long and give them so much volume. And it’s stayed on well like the entire day with no issues of smudging or anything and it’s very lightweight,Fenty Beauty,Mascara,Yes
Mascara worth the purchase,10 Apr 2023,andi76,Love the formula and the wand! It gives you just the right amount of product so you don’t look clumpy. Will definitely purchase again!,Fenty Beauty,Mascara,Yes
Replaced my #1 Hourglass Caution!,10 Apr 2023,rosielilian,"Ok, so I have been using Hourglass Caution Mascara religiously for YEARS which is very unlike me as I often get bored of products, so for me to switch products is a big deal! I picked this up yesterday as had heard good things and wanted to try as it is cheaper than my usual #1 (Hourglass Caution is $41) and I have been blown away! I tried just 1 coat this morning and my lashes are long, thick and glossy! It was so easy and slick to apply on both top and bottom lashes. The packaging is also so much lighter than the Hourglass chunky and heavy (but beautiful) metal tube so this will be great for travelling. Super happy with this and my new favourite - highly recommend!",Fenty Beauty,Mascara,Yes
It's ok,10 Apr 2023,Drenie,This mascara is ok. It's light weight and flexible. However my lashes are very curly and appear thick so this message then clump a little.,Fenty Beauty,Mascara,Yes
it's a NEED,10 Apr 2023,blairekasa,"This is my FAVORITE mascara as of right now. If you want nice voluminous lashes, this is the mascara to use. It is a wet formula so it grabs all of your lashes. if you aren't a fan of a very wet formula, just scrape the wand on the mascara bottle and it works beautifully .",Fenty Beauty,Mascara,Yes
Its alright,9 Apr 2023,CosiK,"My first reactions are meh. Not life changing but by no means a bad product. I do like the wand but the formula is pretty standard. I havent found myself reaching for it as much as I had hoped, but It does give a reasonable amount of length. My main complaint is that it claims to be volumizing but I really dont see much of that in my lashes (even when combined with a primer).",Fenty Beauty,Mascara,Yes
100/10 would recommend,9 Apr 2023,salmer,This mascara works so well with me. It makes my eyelashes look long and voluminous. It doesn’t clump even when I use multiple layers (2 maximum) *don’t need much. Taking it off is easy and it doesn’t smudge. It makes my eyes look so fairy. I love it. Hope they come up with green color for it.,Fenty Beauty,Mascara,Yes
,9 Apr 2023,RebelleZ13,"It smudges a lot, which is disappointing because  I like the volume & size of the brush",Fenty Beauty,Mascara,Yes
would not purchase again,8 Apr 2023,mariahhkelly,wanted to love it but within only 2-3 hrs it was all smudgy and had a ton of fallout under my eyes.,Fenty Beauty,Mascara,Yes
Mascara that actually works,8 Apr 2023,karmalissa,FINALLY a mascara that is black black and truly coats the lashes!! I’ve been so frustrated with the formulas of mascaras - both drugstore and luxury- for flimsy coverage and lacklustre results. The wand is tapered and makes application easy. Super happy with this purchase.,Fenty Beauty,Mascara,Yes
Luscious lashes!,8 Apr 2023,TabiThoughts,"I love this mascara. My lashes look long, full of volume and sexy. It applies really well and doesn't smudge or flake. It makes my eyes pop!",Fenty Beauty,Mascara,Yes
Love it,8 Apr 2023,jennifer322,"This mascara makes my lashes look sooo good. It doesn’t bleed and run even when I spray setting spray on top of it. Idk if it’s just because I haven’t gotten a new tube in a while or what, but I’m definitely noticing a difference.",Fenty Beauty,Mascara,Yes
"Too heavy, makes eyelashes flat",8 Apr 2023,FestinaLente1,"I wanted to love it. It's definitely very creamy, but makes my lashes super heavy and takes forever to dry. My lashes are pretty flat (but long) and I need a curler to apply... because it took so long to dry (like 15 minutes) and made my flat eyelashes even flatter and using the curler was useless :(",Fenty Beauty,Mascara,Yes
My new favorite mascara!,8 Apr 2023,Christihb,"This is my new favorite mascara, and one of the best ones I’ve ever tried! My lashes look amazing after just one coat, and it stays all day. Will definitely be repurchasing!",Fenty Beauty,Mascara,Yes
Super mascara—smudged a bit,8 Apr 2023,agathof,"Honestly my only gripe with this mascara is that it smudged quite a bit under my eyes at the end of the day. Other than that it’s really so so good! The formula is glossy and doesn’t feel drying or flaky (and it doesn’t flake off). It’s also like a true black mascara and gave my lashes the length, curl, and thickness I was looking for.",Fenty Beauty,Mascara,Yes
Leaves black transfer under eyes,8 Apr 2023,langleyyy,"I’m not sure why anyone gave this mascara a good review? I love you Riri, but this mascara just isn’t it. At first application it seemed like a decent enough mascara. But after only a couple hours, I had black smearing going on under my eyes. I wasn’t even hot or sweaty. I really wanted to like this, but I won’t buy a mascara that transfers or flakes.",Fenty Beauty,Mascara,Yes
,8 Apr 2023,cutiechu,"Lumpy when applying, did not give me volume.  Would not recommend",Fenty Beauty,Mascara,Yes
My new favorite!,7 Apr 2023,Graycekay11,I am obsessed with the packaging and the wand/brush. I think this formula is very easy to work with and is very pigmented! This mascara is so easy to use and I only need 1 coat maybe 2. It is so easy to remove but lasts all day with no smudging or flaking🖤,Fenty Beauty,Mascara,Yes
Hoping it will be less clumpy in 2 weeks.,7 Apr 2023,lilobell05,"I got the sample and have used it twice so far.  It is a bit clumpy right out of the tube, but otherwise I love it. At $19, it is a value.",Fenty Beauty,Mascara,Yes
Lashes Hella thick,7 Apr 2023,glocac,I’m loving the Fenty Beauty mascara hella thick by Rihanna. With one coat I left my lashes long and with lots of volume. I was on smooth no clumping us to your lashes. I would highly recommend this mascara I love it.,Fenty Beauty,Mascara,Yes
Thicc Voluminous Lashes!!,7 Apr 2023,Allie7654,"I love this mascara! Fenty beauty hella thicc left me with thick voluminous eyelashes without having to fuss with them! One coat left my eyelashes dark coated and with lots of volume! I have had a difficult time finding a mascara I liked since they discontinued my favorite mascara,  bad gal lash but this mascara has finally taken its place. I wear contacts and I love that this mascara does not irritate my eyes or flake. The brush does a great job of separating my lashes and not leaving clumps. I love the lift and volume the mascara left behind. You will not be disappointed trying this mascara. You will love the effortless voluminous lashes you get from this mascara!",Fenty Beauty,Mascara,Yes
,7 Apr 2023,haudesirk,This product works great. I have very short lashes and this helped them look lengthened and thicker.,Fenty Beauty,Mascara,Yes
Fenty Hella Thicc Volumizing Mascara,7 Apr 2023,lauraemmaxoxo,"My lashes are hella thicc after this new mascara! I received this product in return for my honest review and I honestly think it is my new favorite mascara! First, I love the packaging. It's super modern and sleek. When applying the mascara, I needed only a few sweeps to get black, super pigmented, separated, long, and impactful lashes. This mascara also lasted me 16+ hours (I work in healthcare and wear a mask/eye pro in the OR, my lashes still looked freshly applied at the end of my shift). Overall, this product is innovative, makes my lashes look fabulous, and my lashes are long, separated, and super pigmented all day. A must try!",Fenty Beauty,Mascara,Yes
New Holy Grail Mascara!!,7 Apr 2023,Danifaexoxo,"I have tried so many mascaras and always feel like there is something missing. I got this one and was shocked as soon as I tried it. It goes on extremely smooth, not clumpy at all, lengthening, AND volumizing. I usually have a hard time finding one that meets all those criteria’s but this exceeded my expectations. Wore it through a whole night out and didn’t smear at all, and had people ask me if I was wearing fake lashes!! extremely impressed and cannot recommend this product enough to friends and family!!",Fenty Beauty,Mascara,Yes
Amazing formula and delivers voluminous lashes!,6 Apr 2023,Hangy1986,"I absolutely love the formula and for some really amazing reason, it makes the lashes thicker and fuller. A must buy and staple in any makeup collection :)",Fenty Beauty,Mascara,Yes
You should definitely try it,6 Apr 2023,JForet,I was really really surprised how much I like this mascara. I received this product in exchange for review and I'm impressed with how well it works. I've used the same one for years from a different brand and I'm probably going to switch. It lengthens and is very bold and noticeable.,Fenty Beauty,Mascara,Yes
Yasssss Riri,5 Apr 2023,xJLK821x,Love the way this mascara applies! Very dark and lives up to its claims of providing thickness. No clumping or flaking for me. Can be easily removed with warm water and makeup remover.,Fenty Beauty,Mascara,Yes
Great mascara,5 Apr 2023,Georgemk,"I am very loyal to a specific brand of mascara (have been since 2018), but I am willing to jump ship after receiving this product. This mascara provides fabulous volume and lift to my lashes. It's long-lasting and does not flake off my lashes after 14 hours of wear.",Fenty Beauty,Mascara,Yes
better than any other I've tried!!,5 Apr 2023,tlcva,"This should be called ""dang girl, what mascara are you wearing?"" because that's what I've heard all day long.  Does lengthen some but really excels at adding volume without clumping. Go slow with the first coat so you don't mash any lashes together and then pile it on with the second coat.  My lashes are long, thick and defined.  Perfect!!",Fenty Beauty,Mascara,Yes
Great for the curly lashed girlies,5 Apr 2023,Quishaxo,"If you're looking for a volumizing mascara that really delivers, look no further than Fenty Beauty's Hella Thicc mascara. This stuff is seriously amazing. It's perfect for separating and defining even the curliest of lashes, giving them a bold and beautiful look. My curly lashes tend to clump with other mascaras and this was great at defining and separating my lashes. I usually use L'oreal Voluminous Mascara and this brush is very similar but BETTER. 

The carbon black formula is intense, and it applies seamlessly without clumping or smudging. Plus, it's apparently waterproof - I accidentally slept in it one night (oops), but it didn't budge at all! I was so impressed.

Overall, I loved this mascara and would highly recommend it to anyone looking for a dramatic, eye-catching look. It's definitely a must-have in my makeup bag from now on!",Fenty Beauty,Mascara,Yes
a new favourite mascara,5 Apr 2023,katya2004,THE BEST MASCARA EVER MADE MY LASHES LOOK GREAT I LOVE THE WAND.,Fenty Beauty,Mascara,Yes
Really great mascara,5 Apr 2023,aaliyahzhane26,"I have sparse, thin, short lashes (and sensitive, dry eyes). I typically have a difficult time finding mascaras that work well for me, while not being irritating for my eyes. I never cared for the original Fenty Full Frontal mascara because it just didn’t look good on my lashes no matter how I applied it. This mascara surprised me, it’s totally different. I put on 4 coats (it got a little clumpy during the 4th coat). My lashes stayed lifted all day & the mascara didn’t smudge on my eyes. I’ve been applying this mascara everyday for about 10 days straight & I’m really enjoying it. I gave it 4 stars instead of 5 because I do need to use a lash primer to really get the lengthening effect.",Fenty Beauty,Mascara,Yes
Not perfected yet,4 Apr 2023,lisamgb,"This is like a dupe for dior show. More cons than pros. It’s really pretty and very black, but wayyy too much comes out of the wand so you have to wipe lots off on the tube, and it gave me raccoon eyes like 3 hours in. Bc  Just not great",Fenty Beauty,Mascara,Yes
Like not love,4 Apr 2023,Kaylynne1012,"The mascara actually worked great. Separated my lashes and coated it evenly, gave a pretty good curl but I was most impressed by the defined lashes, no clumping anywhere! 
However, I looked like a raccoon a couple hours later. So I’ll minus a point for that. I’m assuming this has to do with sweat as it was really hot that day.",Fenty Beauty,Mascara,Yes
Fenty is Plenty!,4 Apr 2023,nicoleeroatti,"I have a hard time with finding mascara that works for me because my eyelashes are thick and straight. This mascara actually worked for me. It gave my eyelashes lift and volume. It made them loo longer and fuller. Usually even when I wear mascara it does not do much for me. Howver, this masacara was a game changer. I did not even have to use an eyelash curler or anything to get my lashes to have volume and fullness! I would absolutely recommend trying this mascara if you are struggling to find one that works for you if you have thick, dull, and straight eyelashes. I will definitely be purchasing more in the future!",Fenty Beauty,Mascara,Yes
,4 Apr 2023,farahn2,"I actually like this product, gives you full thick lashes without having layering too much.  Very easy to use and love the cute packing it comes in! I would recommend this product to those who are looking to achieve thick full lashes. I received this product as a",Fenty Beauty,Mascara,Yes
I really wanna love it but..,3 Apr 2023,BIYARUSA,"I have straight lashes & oily eyelids so looking for a good mascara is tricky for me. Although it is volumizing as claimed, its still too heavy that the curl goes away as soon as its applied to my lashes.",Fenty Beauty,Mascara,Yes
Great for easy day to day look,3 Apr 2023,Ama11234,"Great mascara, made my little eyelashes look longer and fuller!  Apply just one layer for a quick 
and easy day to day look or apply multiple layers for a more dramatic evening look.",Fenty Beauty,Mascara,Yes
"Sadly, a no",3 Apr 2023,Danadoll13,Mascara started to run after an hour of wear. Very disappointing.,Fenty Beauty,Mascara,Yes
Great lengthening mascara,3 Apr 2023,Libbyd123,I have loved using this mascara! It is really buildable so the first layer you put on looks very light and natural but with each stroke you get a more dramatic look so it’s great for every day or nights out. It has a really nice consistency so it doesn’t clump or stick to the lashes but glides on so smoothly. I don’t think I've ever used a mascara that has gone on so smoothly. I would definitely recommend. Since it is more smooth do make sure you wait till it dries because I did notice I got some on my under eye accidentally! It is great for both lengthening and adding volume to your lashes since each layer looks more voluminous. I would definitely recommend!,Fenty Beauty,Mascara,Yes
