Title,UserID,ReviewText,Date,Brand,Product,CelebrityBranded
,,I love how long lasting this mascara is! It holds my lashes in place all day.,26 Dec 2024,HausLabs,Mascara,Yes
Great results,Camiipb,"Tried this this past week and have been loving it so far! Gives my lashes great volume and length. Love that it doesn't leave chucks and just leaves them pretty smooth. Will keep using this and totally recommend it! I was gifted this by the brand in exchange for a review, but of course I always share my real opinion on it!",26 Dec 2024,HausLabs,Mascara,Yes
,MrsAudreyNelson,"Let me start off by saying I have really sparse, straight and short lashes - without mascara I look like a sad little elephant. 

B Structural is an awesome everyday product - it gives full coverage in just one swipe, it's lightweight, feathery, it does not clump. My lashes immediately look lifted (not quite curled), full and beautifully fanned out.

I've only used it a few times but so far there's been no flaking or eye irritation. 

Gifted by Haus Labs in exchange for my honest review.",26 Dec 2024,HausLabs,Mascara,Yes
,kiatati08,I have really short curly lashes. I tend to always wear extensions because of this. This mascara however gives me so much length my lashes ends up looking really full. I love it!,26 Dec 2024,HausLabs,Mascara,Yes
Solid mascara,,"The Haus Labs B STRUCTURAL mascara is a solid everyday option. It applies smoothly without clumping and wears well throughout the day with minimal flaking. While it delivers decent length and a subtle boost of volume, it didn't wow me with any dramatic results. Overall, it's a reliable mascara that gets the job done.",26 Dec 2024,HausLabs,Mascara,Yes
Definitely volumizing!,TOMIEKAWAKAMI,"Gifted by HAUS LABS.

First of all it’s definitely volumizing, it didn’t smudge or flake on me! The wand design catches those little lashes on the inner and outer corner easily; but as you layer the second or third time, it can get a little clumpy, first layer is beautiful enough, I shouldn’t be so greedy. 
However it doesn’t hold the curl on me, but to be fair, I have very stubborn downturned straight Asian lashes, I got the same problem with most western brands mascara, I’m sure it’s fine on naturally curled lashes.",26 Dec 2024,HausLabs,Mascara,Yes
My New Go To Mascara,MaikaLove,"I have naturally semi long straightish lashes, and this mascara gives them so much volume and  really makes my eyes pop. I also love how full and healthy they look. The formula is lightweight, flexible, and builds up beautifully without clumping or heaviness. It lasts all day, without smearing or flaking. 
I received this product for free in exchange for my honest opinion",26 Dec 2024,HausLabs,Mascara,Yes
Great! Like everything else haus labs make,,"This is a great mascara, I never really get all the way exited for a mascara but this one it beautiful, not clumpy and holds up the lashes for a long time",26 Dec 2024,HausLabs,Mascara,Yes
My new go go,elizgoldsmith,I have really straight lashes and this has been my favorite mascara to voluminize! So excited to have this product in my make up bag.,26 Dec 2024,HausLabs,Mascara,Yes
whoa! vavavoom galore!,reebsrae,"I absolutely love this mascara! It fans out and separates my lashes amazingly. I usually have to use a brush to separate my lashes after applying mascara but I didn't need to with this mascara which I am hugely surprised about, it's just something I've accepted with mascaras. And look at that length!! The photo speaks for itself!",26 Dec 2024,HausLabs,Mascara,Yes
My new go to,muffin94,Just wow! The amount of volume this mascara gives !! And you can keep building as many layers. It’ll just look so good.,26 Dec 2024,HausLabs,Mascara,Yes
LOVE IT!,,I love this mascara it is the best i’ve ever used!!! It makes my lashes so long and thick without clumping!!!,26 Dec 2024,HausLabs,Mascara,Yes
Insanely beautiful,montyb88,"This was gifted by Haus Labs in exchange for my honest review. I’m absolutely loving this mascara. The wand has two different sets of bristles. The first side really helps to lift, separate, and lengthen. While the other side coats the lashes, and gives a ton of volume. It’s super black, and holds curl really well for not being waterproof. It will also help to treat and condition, to keep your lashes long, strong, and healthy. I have really sensitive eyes, and a lot of mascaras make my eyes itchy or watery. This hasn’t irritated them or caused any sensitivity whatsoever. It looks insanely beautiful, and gives a fanned out effect. One coat is honestly more than enough. But if you do want to build it up, do so before it dries down so it doesn’t clump together. It’s by far the best non waterproof mascara I have ever used, and is worth every penny.",26 Dec 2024,HausLabs,Mascara,Yes
love love love,gigigirl55555,Gave my lashes just the volume they needed! I can’t get over how easy it was when it came time to taking my makeup off at the end of the day too! Def my new go to,26 Dec 2024,HausLabs,Mascara,Yes
My new favorite mascara!,LegDiaz,"I had the opportunity to try the Haus Labs β Structural Volumizing + Lengthening Mascara, and I’m genuinely impressed with the results! The custom dual-sided brush is brilliantly engineered to work with all lash types and eye shapes, making application a breeze. It effortlessly deposits pigment and creates a stunning fanned-out effect, enhancing both volume and length.
The formula is lightweight and flexible, so it builds up beautifully without clumping or feeling heavy. Whether you’re going for a natural daytime look or bold evening lashes, this mascara delivers flawlessly. Plus, it’s easy to remove, which is always a bonus for me.
I uploaded my before and after photos to show just how transformative this product is and shared my review on both hauslabs.com and sephora.com. If you’re looking for a mascara that’s high-performing and easy to use, this is definitely one to try!",26 Dec 2024,HausLabs,Mascara,Yes
,Murria11,Best black lengthening mascara on the market! As a girl who has straight lashes it’s super hard to find mascara that hold that curl other than waterproof mascara until i found this one. i’ve been loving this for daily wear.,26 Dec 2024,HausLabs,Mascara,Yes
Fantastic mascara. Love this formula!,SLMakeupLove,"What is this B-Silk magic??! Seriously, this is amazing. I’ve never heard of this ingredient before but am so glad I gave it a try. I have very short straight lashes and this actually makes a huge difference for me. It’s been holding up well, pretty long lasting.",26 Dec 2024,HausLabs,Mascara,Yes
"Beautiful feathery, natural looking lashes",MollyRosenman,"Have tried so many mascaras. Really love this one. Gifted by haus labs to test. My lashes but better. Separates lashes and really defines them. I am super happy with it - it is my new go to. Doesn’t make your lashes look fake and clumpy. Natural, beautiful feathery volume.",26 Dec 2024,HausLabs,Mascara,Yes
A must have !!!,xomichyo,Left me speechless!! This mascara is worth it because I myself have small lashes as shown in the before and after and it makes a huge difference!! Highly recommend it to the girlies!!,25 Dec 2024,HausLabs,Mascara,Yes
,MAS92,I received this to try and provide a review about. Really nice formula and it does leave lashes feeling soft afterwards. My only struggle points have been that the spoolie is quite large so it doesn’t give quite as much definition as I am used to. I also don’t usually curl my lashes but with this I needed to curl them because it kinda straightened out my lashes. I do like the length and volume that it gives!,25 Dec 2024,HausLabs,Mascara,Yes
Instant results!,katghost,"I love this mascara! It gives my lashes amazing volume and length without clumping. The formula is lightweight, and it has a brush that makes applying it easy. My lashes look fuller and more defined all day long. It's the perfect mascara for a natural yet bold lash look!",25 Dec 2024,HausLabs,Mascara,Yes
Best mascara.,Minniieeeeee,The best mascara I've ever tried. I was watching my lashes lengthen in real time it was wild😭 I love it finally I have something that adds volume and length. No clumping either 10/10. Gifted by Haus Labs,25 Dec 2024,HausLabs,Mascara,Yes
Brings volume and length,Idylisss,"I recently tried this incredible onyx mascara and I have to say, it's truly impressive. The dark pigment really makes my lashes pop, which is a game changer for someone like me who has short, fine eyelashes. With just a few swipes, I noticed a significant boost in both length and volume, giving my lashes a fuller appearance. One of the best aspects of this mascara is that it doesn’t flake throughout the day; it stays put and maintains its dramatic effect for a solid 24 hours. I'm absolutely thrilled with this product!",24 Dec 2024,HausLabs,Mascara,Yes
A must have for mascara lovers,andreaarchives,Hi i’m andrea apodaca and i was gifted this product in exchange for a review. i’m obsessed to say the least. the product goes on easily and looks nice against eyeliner. I highly recommend for volume and easiness of use,24 Dec 2024,HausLabs,Mascara,Yes
I just loved it,MariaaAnL,"I absolutely loved this mascara. The coverage and texture are lightweight, yet they lengthen the lashes incredibly. The applicator is excellent, allowing for even the distribution of the product on each lash. It lasted all day, and even with rain, my lashes stayed intact without any clumping or flaking. It's definitely a high-quality product that provides a natural yet impactful finish.",24 Dec 2024,HausLabs,Mascara,Yes
10/10 recommend,MadyG2024,"***gifted product BUT honest review*** i do love this mascara! i was gifted this product but i do love it. having never used anything from haus labs before, i had no previous impression but this has left a good one. i have naturally longish lashes and this mascara made them still look long! i curled one side of my eyelashes and didnt curl another. i honestly cant tell that much of a difference which is nice! overall i really enjoy and might be switching to this mascara.",24 Dec 2024,HausLabs,Mascara,Yes
Perfect Application!,Ellisnyman,This mascara is perfection in a mascara tube! It applies effortlessly and makes my invisible blond lashes POP. The length it gives is insane while making my lashes look fanned out and not clumpy in the slightest. This is definitely becoming my new everyday mascara. Gifted by Haus Labs.,24 Dec 2024,HausLabs,Mascara,Yes
Best mascara for straight stubborn lashes!,ridiana,"This mascara is so amazing for my straight stubborn Asian lashes! It makes my lashes look so lengthy and voluminous! They last so long as well, perfect to make my eyes pop!",24 Dec 2024,HausLabs,Mascara,Yes
LOVE IT,javssid,This is a must have in your makeup bag. I love the formula and it’s so easy to build on without it getting clumpy.,23 Dec 2024,HausLabs,Mascara,Yes
a new daily,cgold853,Left my lashes feeling longer than ever! No clumpiness and lasted the whole day without drooping. Would highly recommend to anyone looking for a new mascara,23 Dec 2024,HausLabs,Mascara,Yes
You’re going to fall in love,kcoopxoxo,This mascara is a game changer. It costs every lash beautifully and creates insanely long lashes. It doesn’t clump up and get all weird either. I loving this mascara more and more and you will too!,23 Dec 2024,HausLabs,Mascara,Yes
The holy grail of mascaras,blazegirl,"I have found the Holy Grail of mascaras! The 2-sided brush is perfectly designed, with bristles that taper to a point that gets to every last tiny lash. The wand has just the right firmness. And best of all, the formula builds long, dark, lush, glossy lashes that last all day. No flaking or smearing even after a workout, but when it’s time to remove it, this mascara comes off cleanly and easily. I am so excited about this product because it does it all",23 Dec 2024,HausLabs,Mascara,Yes
Absolutely favorite,Anamaredin,"I’ve been using the Haus Labs mascara, and it’s absolutely amazing! It doesn’t clump at all, separates the lashes beautifully, coats them evenly, and gives great volume. And I have no eyelashes at all . 
The formula doesn’t feel sticky, and the best part is how easily it washes off—no black smudges left behind. It’s so easy to remove, and I’m really impressed with the overall performance. I love it!",23 Dec 2024,HausLabs,Mascara,Yes
,Katiedawn123,Two words to sum this mascara up would be HOLY MOLY! It’s legit lash extensions in a tub! It defines my lashes and gives volume. Easily one of the best formulas I’ve used in a long time! Gifted by Haus Labs for an honest review.,23 Dec 2024,HausLabs,Mascara,Yes
Underwhelming and basic,TatumBlvd,I have stick straight lashes and i like mascara with a big curl. The wand didnt do a good job at curling. I had to wiggle the wand a lot to get a good curl. Very disappointed with the results. However it isnt clumpy which is why i’m putting 2 stars instead of one.,23 Dec 2024,HausLabs,Mascara,Yes
The best Christmas gift for my eyelashes,DianiJune19,"Absolutely in love with this mascara! I have thin and tinny eyelashes and this mascara , the brush and the formula made a big change into my look! I can definitely see the volume and the lengthening while I am APpling it. Super recommended for tinny eyelashes.",23 Dec 2024,HausLabs,Mascara,Yes
,sofia1252,"The HAUS LABS BY LADY GAGA B Structural Volumizing and Lengthening Mascara in Black Onyx is a must-have for bold, dramatic lashes. It delivers incredible volume and length with a clump-free, buildable formula that stays put all day without smudging or flaking. The ultra-black pigment makes your eyes pop, while the brush perfectly separates and coats every lash for a fanned-out effect. Although slightly pricey, its performance and sleek packaging make it worth the splurge. If you're looking for a mascara that combines drama with all-day wear, this one is a winner!",23 Dec 2024,HausLabs,Mascara,Yes
A new must have mascara!,Suemiled,"I’ve been using this for the past few days and I’m in love. As someone with barely any lashes, this mascara is a game-changer!  my lashes look full and fanned-out. It’s nourishing too, my lashes feel stronger and softer. It’s long-wearing, gentle on sensitive eyes, and removes easily. If you want dramatic, healthy-looking lashes, this is a must-try!",23 Dec 2024,HausLabs,Mascara,Yes
My ideal mascara!!,makeupgirl1333,"I love this mascara! I don’t have the longest lashes but after using this you would never know, it adds a ton of length. The formula doesn’t feel clumpy or heavy at all. It doesn’t smudge throughout the day and wears really well, but is still easy to remove. Highly recommend!",23 Dec 2024,HausLabs,Mascara,Yes
My everyday mascara!,obasis19,"This mascara is such a game changer! I absolutely love not only the lengthening effect, but also how much volume it gives my lashes. I received this product for free in exchange for my honest review.",23 Dec 2024,HausLabs,Mascara,Yes
Black onyx,Palettelady,"Haus Labs’ B Structural Volumizing and Lengthening Mascara is a biotech-enhanced formula that delivers up to 5 times fanned-out volume, providing weightless, lifted lashes with a soft, flexible hold.  It is enriched with rice protein, it nourishes and strengthens lashes over time. It’s clump-free, flake-free application and 12-hour longwear, suitable for sensitive eyes and contact lens wearers. The custom dual-sided brush allows for precise application, enhancing both volume and length. It’s a clean, cruelty-free, and vegan mascara that combines performance with lash care.",23 Dec 2024,HausLabs,Mascara,Yes
Volume + Length,TaraLynn530,"I was gifted this product in exchange for my honest review. I absolutely love this product. It is easily layered without clumping or being flaky. It also provides both length and volume. It is a great black color that makes the lashes dark and brings the drama. If you’re looking for a clean formula that delivers, this will be your new go to.",23 Dec 2024,HausLabs,Mascara,Yes
,ivyhindman,"I struggle with extremely stubborn lashes so when I found out that this was going to be a volumizing mascara, I was extremely excited. It definitely gave me the extra volume that my pin straight lashes needed, and I loved how over the formula was it didn’t have any issues with smearing, and the fan out effect was gorgeous as well.",23 Dec 2024,HausLabs,Mascara,Yes
Love this mascara,missaliewa,"I'm absolutely obsessed with the HAUS LABS BY LADY GAGA  Structural Volumizing and Lengthening Mascara! I tried it and fell in love - it truly delivers on its promises! This innovative, vegan formula gives me 5X the volume and length I crave, without any clumping or flakiness. Plus, the nourishing ingredients like B-Silk, rice protein, and panthenol leave my lashes feeling soft, conditioned, and strengthened. Whether I'm going for a natural everyday look or a more dramatic evening vibe, this mascara is now my go-to - it's truly a game-changer! Pictures with before and after .",23 Dec 2024,HausLabs,Mascara,Yes
,evelyn0,This mascara is amazing it leaves my lashes looking super flawless and beautiful. Love the way it gives them volume and lenght. It became my go to mascara . You ladies need to try it I guarantee you will love it.,23 Dec 2024,HausLabs,Mascara,Yes
The perfect drama mascara for me!,FrannyBee,"I’ve been using this mascara for just 4 days, and it’s an immediate YES from me! Lady Gaga and the Haus Labs team absolutely nailed it again. This formula is super volumizing and lengthening—perfect if you love bold, dramatic lashes.

If you’re more into a natural look, there might be a bit of a learning curve because this mascara delivers drama from the very first swipe (which I personally LOVE). The formula is also a standout: it’s not too wet right out of the tube, which makes it even better in my book.

Although I was lucky enough to receive this mascara to try, I’m 100% planning to repurchase it with my own money. Check out the photos I added so you can see just how incredible it is! Trust me, it’s worth it. 💕”",23 Dec 2024,HausLabs,Mascara,Yes
,DomHarding,This has become one of my all time favorite mascaras! It isn't clumpy and actually gives LENGTH and volume while looking relatively natural. gifted by Haus Labs but all opinions are my own,23 Dec 2024,HausLabs,Mascara,Yes
One of the best I’ve ever used,haviic,"This mascara is phenomenal. I have a phobia of lash curlers so I need mascara to provide lift and volume on its own. The formula is more dry than most I’ve used but it applies to lashes with ease and without clumping. One coat enhances them perfectly but because I love a bold look, I applied three coats and I was so impressed. With the formula, longevity of wear time as someone with oily lids and the volumizing length all on its own. One of the best I’ve ever used.",23 Dec 2024,HausLabs,Mascara,Yes
,Kalasmom3,I love this mascara! It’s great if you have decent lash length but they stick out straight. Even curling doesn’t help me. But the Haus Labs mascara lifts my lashes and keeps them up while keeping them soft not crunchy!,23 Dec 2024,HausLabs,Mascara,Yes
Great but expensive,heartsfromrayna,"I received this as a gift for my honest review

The wand has a unique shape to it and I was happy that it didn't clump my lashes together. It applied very smoothly and it left my lashes looking goregous. They're longer and voluminous. I adore it

My issue is that it's $29. For a mascara, that's very expensive. I feel like you can honestly get very similar results with a cheaper mascara. I'm all for splurging on makeup and it's a great products, but I'm a firm believer that mascara is not the thing to splurge on",22 Dec 2024,HausLabs,Mascara,Yes
Impressed,testrite,"This mascara is amazing! It makes my lashes look really long and thick. A biotech-enhanced mascara that delivers 5X fanned-out volume that's nourishing and lengthening, never clumpy or flaky and safe for sensitive eyes. My lashes feel conditioned with continued use. I am really impressed with this mascara and tossed out all of my other mascaras I had. So glad I got to try this to coat my lashes from root to tip to build my desired level. I used two coats only. It was also easy to remove. I was gifted this mascara.",22 Dec 2024,HausLabs,Mascara,Yes
serious length and volume!,btmezz,"I was actually really surprised at how amazing this mascara turned out. Just one coat gave my lashes length and volume that would normally take 2 or more layers. Also the brush is great and not creating clumps and giving the natural long lash look that’s buildable. The only reason I’m giving it 4 stars is because I have notoriously pin straight lashes that don’t hold a curl without waterproof mascara. That being said, they still held a better curve than most other brands that would just make my lashes fall flat.",21 Dec 2024,HausLabs,Mascara,Yes
Worth it,gencuesta,From the first swatch I fell in love. The formula of this mascara is just chef’s kiss. I love how easy it is to build multiple coats without my lashes getting too clumpy. I see definite length and volume. No flaking either!,19 Dec 2024,HausLabs,Mascara,Yes
Great but expensive,heartsfromrayna,"I received this as a gift for my honest review

The wand has a unique shape to it and I was happy that it didn't clump my lashes together. It applied very smoothly and it left my lashes looking goregous. They're longer and voluminous. I adore it

My issue is that it's $29. For a mascara, that's very expensive. I feel like you can honestly get very similar results with a cheaper mascara. I'm all for splurging on makeup and it's a great products, but I'm a firm believer that mascara is not the thing to splurge on",22 Dec 2024,HausLabs,Mascara,Yes
Impressed,testrite,"This mascara is amazing! It makes my lashes look really long and thick. A biotech-enhanced mascara that delivers 5X fanned-out volume that's nourishing and lengthening, never clumpy or flaky and safe for sensitive eyes. My lashes feel conditioned with continued use. I am really impressed with this mascara and tossed out all of my other mascaras I had. So glad I got to try this to coat my lashes from root to tip to build my desired level. I used two coats only. It was also easy to remove. I was gifted this mascara.",22 Dec 2024,HausLabs,Mascara,Yes
serious length and volume!,btmezz,"I was actually really surprised at how amazing this mascara turned out. Just one coat gave my lashes length and volume that would normally take 2 or more layers. Also the brush is great and not creating clumps and giving the natural long lash look that’s buildable. The only reason I’m giving it 4 stars is because I have notoriously pin straight lashes that don’t hold a curl without waterproof mascara. That being said, they still held a better curve than most other brands that would just make my lashes fall flat.",21 Dec 2024,HausLabs,Mascara,Yes
Worth it,gencuesta,From the first swatch I fell in love. The formula of this mascara is just chef’s kiss. I love how easy it is to build multiple coats without my lashes getting too clumpy. I see definite length and volume. No flaking either!,19 Dec 2024,HausLabs,Mascara,Yes
