Title,UserID,Date,ReviewText,Brand,Product,CelebrityBranded
Worth the price!,millcitycat,23 Sep 2020,"It paints my lashes nicely, doesn’t flake, doesn’t clump and doesn’t weigh down my lashes.",Tilbury,Mascara,No
So much volume!!,danashark,23 Sep 2020,I absolutely love this mascara. My eyelashes have never looked so great. This formula was not goooy like others I have tried in the past. My eyelashes had so much volume and it stayed put all day. I received it complimentary from Influenster for a review.,Tilbury,Mascara,No
,vlm20,23 Sep 2020,Not a fan. The brush is terrible in my opinion. It makes the mascara application very thick which makes your eyes heavy. The color and staying power is great. Not worth the money.,Tilbury,Mascara,No
,Ninop,23 Sep 2020,Pillow talk is good choice. It really works.. Tty it. I like it and recommend.,Tilbury,Mascara,No
,rlm0086,22 Sep 2020,"I love love love this mascara! After using it my lashes look longer and more full and they have a nice curl to them.  The size of the brush also makes it easier to get my bottom lashes as well. 100,% would recommend!",Tilbury,Mascara,No
Great Mascara for me,PhoebePDX,22 Sep 2020,"I like this product. I like the wand and how it applies. I usually have problems finding a good mascara because I have sensitive eyes. However, I find that this product doesn’t irritate my eyes throughout the day. It’s also easy to remove at night. I am knocking off a star because of the price. If I didn’t receive it as a sample I’m not sure I would have gotten it based on the price.",Tilbury,Mascara,No
,zetafeta,22 Sep 2020,"Love this! Curls, doesn’t clump and great for long lashes",Tilbury,Mascara,No
Fantastic mascara for long lashes,rlharris92,22 Sep 2020,"Don’t let this little bottle deceive you — a little bit of product goes a long way. The wand is uniquely shaped with a dual-sided, tapered flat end to apply product all the way to the base of your lashes, and  edged length-wise with bristles to spread the mascara evenly up the length of your lashes. No clumping to speak of (I’m looking at you Better than Sex mascara) and it dries fairly quickly IMO. This is one of the few mascaras I’ve tried that is truly water- and sweat-proof but also is a breeze to remove with face wash. If you’re in the market for new mascara and not happy with your current lash game, give this one a try.",Tilbury,Mascara,No
,clairelouiseg,22 Sep 2020,"Some background info on myself: I’m Asian and have decently long eyelashes but they are pin straight. I have to say I am loving this product. I love the extra volume and length this mascara gives me after curling my lashes. It separates well, which is a must since I hate clumpy stuck together lashes. It’s easily build able, as I like to put multiple coats on to give my lashes a pop. One thing I’d say is that formula can tend to be a bit smudgy but to fix that, I usually put a thin coat of a waterproof mascara over it which works for me.",Tilbury,Mascara,No
,macilynae,22 Sep 2020,"i love this mascara! it separates my lashes and gives them mega volume. i do wish it didn’t smudge as easily throughout the day but other than that, it is perfect.",Tilbury,Mascara,No
,kayelle11,22 Sep 2020,"Loved the length, volume, and separation this gave me. But it doesn’t hold my curl, and smudges.",Tilbury,Mascara,No
Amazed,Dianamoon,21 Sep 2020,"I love the way it made my lashes look, it gave me a lot of length and a lot of volume, what I like the most that it did not clump, I did two coats of mascara and they look extremely awesome, I got a lot of compliments on my lashes, the pillow talk push up lashes volumizing and lengthening mascara from Charlotte Tilbury WORKS!!!!",Tilbury,Mascara,No
I love this mascara.,IoSoprano,21 Sep 2020,"I love this mascara. I'm very picky about mascaras. I like something that lengthens without giving me spider lashes or making my lashes crunchy. This amazing mascara does just that. My lashes actually feel conditioned after I use it, and it doesn't flake, run, or irritate my sensitive eyes. I also, REALLY love the unique brush that comes with it. I received this mascara as part of a vox box via influenster.",Tilbury,Mascara,No
NOT for every type of lashes,Vivianation,21 Sep 2020,"I love CT’s products. I owned a few. 
However for this one, it’s a NO. It just didn’t work for me so it’s safe to say, it’s not for every type of lashes as it claims.",Tilbury,Mascara,No
Amazing!,JustShellyoffic,21 Sep 2020,I absolutely love this mascara! It really helpsnyhe natural lashes to stand out and perfect for an everyday day look when you don't wanna wear falsies!,Tilbury,Mascara,No
great for volume and lengthening !,Robs98,21 Sep 2020,"I got this as a free product from Influenster to review. I was SO excited to try anything from Charlotte Tilbury as I have many of her products and love them! This was no exception. One side of the brush is flat and hold the product which you wiggle onto the base of your lashes. Then, with the brush side, evenly distributed all the way up to the tips. I held it there for a few seconds for extra lift. I really liked the volume and length I got from this brush and the formula is a really nice consistency. I found it last all day as well and came off easily with soap and water. The tube seems larger than other mascaras I’ve purchased so it seems to be a lot of product for the buck! I would definitely recommend this!",Tilbury,Mascara,No
Is this a Holy Grail?!,Amarie1384,21 Sep 2020,"I received this product complementary for review. Could this be my new HolyGrail mascara, I think it might! This super black double sided brush allows you to lift lashes on one side and create volume on the other side. It does not clump or crumble and only takes 2 coats at most for my desired finish. I am overly satisfied.",Tilbury,Mascara,No
Best mascara that this mascara junkie has ever use,jennifer98101,21 Sep 2020,"This mascara might be the best one I’ve ever used. There’s a tiny bit of a learning curve - the brush is basically flat on two sides and then bristled on the two other sides. I curl my lashes first (a must for me), and then I press the flat side of the brush up against them, basically pushing the lashes up. This applies the mascara to all the lashes without uncurling them. Then, immediately after, I twist the brush and use the bristled side to gently comb them from root to tip. I use the tip of the brush to fan out the outer and inner corners. The result is pretty incredible after just one coat, but because I used to be a lash extensions junkie, I’ll apply a second coat, and sometimes a third if I’m feeling like I want the drama. What’s amazing to me is how buildable this mascara is. There is zero clumping, and because the tiny bristles keep all the lashes coated but separated, my lashes look insanely long, thick, and DENSE. For the bottom lashes, I just the use the bristle side and coat from root to tip, and this will tightline for you as well. I notice a tiny bit of smudging towards the end of a long day, but they stay perfectly curled, no drooping. Also, this mascara is very very black and matte, and the lashes feel soft, even after three coats. A huge win.",Tilbury,Mascara,No
It’s alright,meggs96,21 Sep 2020,This mascara is great. It’s just not for me! I don’t have a lot of patience when it comes to make up and with this wand you need patience. If you don’t turn the wand the exact way it should be turned you end up with big mascara clumps. Not cute. And I poked myself in the eye with it. Not saying this wouldn’t work for you. The formula is super nice. It’s just not for everyone.,Tilbury,Mascara,No
Love,magpie12,21 Sep 2020,I really like this mascara! It separates and gives so much volume to my stubby lashes! Highly recommend. I got to test this product out complementary of Influenster,Tilbury,Mascara,No
Mascara all day everyday,abbywojo,21 Sep 2020,"I use mascara daily and will often only wear mascara. I have tried so so many mascaras and have my few that are go tos but I was more than excited to try this one! I should start off with this, this mascara is beautiful. The packaging is beautiful and when it goes on well, it makes your lashes absolutely gorgeous. However let me say, the brush is not for everyone. I literally apply mascara every single day and have never poked myself in the eye with the wand. More than once with this mascara, I have. I am concentrating so hard on the way the brush is turned that I get too close and brush my eye with the wand. If you do not have the wand turned perfectly, it produces big lumps of mascara on your lashes. I don’t want to say I wouldn’t recommend this mascara but all I am saying is, I’m not clumsy and I struggled with this (lol). I received this mascara complimentary for this review.",Tilbury,Mascara,No
Perfect volume,blanca94,20 Sep 2020,"Thia product gives the perfect volume thats lasts all day, i love how you dont have to apply many coats for it to actually work and feels light weight",Tilbury,Mascara,No
100% recommend this product,Madidaydreamer,20 Sep 2020,This product works SO WELL! It makes my lashes SUPER LONG AND THICK without looking clumpy or spidery! I love it!!,Tilbury,Mascara,No
Great!,michellez8,20 Sep 2020,"This brand has really surprised me with how expensive their products look! I think it is worth it for the price, the brush works so well for bottom lashes and also really great for my top lashes! My lashes aren’t really long, so it really helps me get to the eyelashes on the ends. The brush is very tiny but it grabs eyelashes very well",Tilbury,Mascara,No
,allison220,20 Sep 2020,The color of this mascara was a great true black. I didn’t love the shape of the brush I felt like it applied the mascara but didn’t do well to blend it in and lengthen the lashes.,Tilbury,Mascara,No
Loving it,Caronicole,20 Sep 2020,Lobe this product! The shade is amazing. It’s perfect for volume and length.,Tilbury,Mascara,No
I so wanted to love it!,Aussiecoco,20 Sep 2020,"I really wanted to love this mascara and thought it was fianlly going to be the holy grail of mascaras - but alas, it was not. Doesn't add any extra volume to my lashes and a few hours after application it's smudging onto the area under my eye. The search continues!",Tilbury,Mascara,No
Average product,skincarewiz,20 Sep 2020,"This is the strangest mascara I ever tried
You have to put a lot of effort to apply it. I tried many other mascaras and some of them are much better and easier to apply.  I did not like the product and I'm returning this.",Tilbury,Mascara,No
Best Mascara,Zee18,20 Sep 2020,Im in love with this mascara! I received this complimentary from influenster. It gives your lashes volume and length. Completely obsessed with it. Look at my pictures before and after.,Tilbury,Mascara,No
,marlas,20 Sep 2020,This is a great mascara for length and volume.  The brush can be used in many different ways.  This may be the best new mascara out there.,Tilbury,Mascara,No
Smudges and Smears,val87,20 Sep 2020,"I used as directed, and at first I really liked the curl and length, but towards the end of the day I had smudging and smearing - granted that I had been indoors too. I have moderately dry skin, so it did not as advertised for me.",Tilbury,Mascara,No
,melodynr,20 Sep 2020,"This is a pretty good mascara! It doesn’t clump or flake, and it gives a pretty nice lift! I’m a fan.",Tilbury,Mascara,No
,LisaD30030,20 Sep 2020,Unfortunately this did nothing for my stick straight lashes. I returned it.,Tilbury,Mascara,No
Great lengthening mascara,Jessarooney,20 Sep 2020,I am usually a 3/4 coat mascara user especially for a dark extreme look.  The Pillow Talk did an amazing job on lengthening and without any clumping at all.  It went on really smooth and the wand is really easy to use and has a great comb effect to minimize your lashes sticking together.  This is a great everyday mascara and a nice price point.  Highly recommend!,Tilbury,Mascara,No
,KAB87,20 Sep 2020,"This mascara OMG. I recently had bought mascara claiming to do the same thing this does from  another big company. This puts that one to shame!  I’m in love with this mascara. It goes on so smooth no clumps, great applicator. This lasted all day I’m talking 8am to like 11pm without flaking or giving me raccoon eyes. All day long it kept that just applied look. It lifted, separated, and gave volume to my lashes. I will continue to buy this when it’s time for a restock.",Tilbury,Mascara,No
Nice high end mascara!,Mandyleigh89,20 Sep 2020,"I like this mascara, but it takes a few tries to get the desired results! You use the flat end to add volume and color along the lash line, then the bristled end to add length and fan out your lashes. It takes a bit of practice! But the end result is nice. It’s not clumpy and the formula is great. Lasts all day without being too difficult to remove. Would compare the results to roller lash - but perhaps better! Roller lash takes a ton of coats where as this I do 3-4 and get it where I like.",Tilbury,Mascara,No
,Meganmorg,20 Sep 2020,"I received this complementary in exchange for my honest review. This mascara is my new holy grail!!! Love the brush and the formula! Not clump at all, I totally recommend this.",Tilbury,Mascara,No
Makes your lashes look stunning,gigi1987,20 Sep 2020,This stuff is amazing definitely my new go to mascara makes your little Barely there Lashes look like you’re wearing false lashes Love the effects love the left love the length of it and the fullness of gives Makes your lashes look stunning,Tilbury,Mascara,No
Expectations exceeded!!,candi2011,20 Sep 2020,"I have the puniest lashes and wow 
This stuff is the real deal! Held and even built my curl and it is very dramatic!! Obsessed!!",Tilbury,Mascara,No
,W1986,19 Sep 2020,"I’m slightly on the fence about this mascara. I love the wand and the volume it gives my lashes but it takes a few coats for me to get my lashes the way I like them. I’ve only used it a few times but it doesn’t add the length I was hoping for. Overall, though, this is a good mascara that I will continue to use.",Tilbury,Mascara,No
,mjj97,19 Sep 2020,love love love this mascara!!! I got this as a complimentary gift in exchange if my honest opinion and WOW IT BLEW ME AWAy!!!! The brush is insanely good,Tilbury,Mascara,No
,zoe7897,19 Sep 2020,Looks nice upon initial application but flakes and smudges within 2-3 hours of wear. Absolutely not worth the price.,Tilbury,Mascara,No
Great!,SamanthaS5,19 Sep 2020,I LOVE THIS MASCARA I haven’t found a mascara I really like in awhile. The applicator on it just makes so much sense and it really lifts my lashes! I highly recommend trying it,Tilbury,Mascara,No
,nbartoschbeauty,19 Sep 2020,This mascara is FANTASTIC! It lengthens and separates every lash. It gives the falsie effect without the falsies. Its also not flaky or clumpy.,Tilbury,Mascara,No
Finally mascara that doesn’t burn!,ReadingLashes,18 Sep 2020,"Most mascara makes my eyes burn and turn red. This one, amazingly, did not! It’s pretty, and definitely adds both volume and length. I’ll be buying it again.",Tilbury,Mascara,No
I like it.,Lyss1231,18 Sep 2020,I actually really enjoy this mascara. It’s not a necessity but it is worth a splurge for a higher end mascara.  It stays in place and looks naturally pretty.,Tilbury,Mascara,No
,Amcc93,18 Sep 2020,This is such a great product! I love the brush and how it makes my lashes look fuller and longer! Definitely recommend making it your new go to mascara.,Tilbury,Mascara,No
"Sadly, not worth it.",StarWhale75,18 Sep 2020,I really was excited about this product as I really love her brow gel. It’s super goopy and I’m constantly poking my eyes out with it and getting it all over my eyelid because the wand head is weird. I did notice a little flaking as well and smudges really easy. It’s totally not worth it but the packaging is beautiful.  It basically checks off all the boxes of things you don’t want in a mascara.,Tilbury,Mascara,No
LOVE THIS!!,Rachael1212,18 Sep 2020,"❤️❤️stop scrolling and read! Okay, now that I have your attention let me tell you how amazing this mascara is! It does wonders for length and lift! The brush is so different too. Your supposed to use the flat side to apply the product then use the other side to zigzag through the lashes. I had no clumps either! I won’t be going back to my other mascar after using this!",Tilbury,Mascara,No
,ssnico,18 Sep 2020,This mascara is awesome. It's smooth and not clumpy or dry. I would highly reccomend it to anyone looking for those thick lashes without them looking dry and crusty. This mascara is a great color and consistency.,Tilbury,Mascara,No
,Presidentniki,18 Sep 2020,LOVE LOVE LOVE this mascara. The first time I used it was amazing! Love at first sight. I got it from Influenster and it’s all the rave. Perfect for everyday wear or layer it for a dramatic look . 10/10,Tilbury,Mascara,No
,Basicbrunette,18 Sep 2020,"This mascara worked really well, but wasn’t anything new or ground breaking. It did a really good job of lengthening my lashes, but it did not seem to help them hold a curl very well. It also seemed like it took forever for the formula to dry after it was applied. The packaging is super cute and it was a pretty good overall mascara, but not my favorite of all time. I received this product complimentary for review purposes.",Tilbury,Mascara,No
Sadly not a fan!,nattiejanee,18 Sep 2020,"When I received this item, I had high hopes for it! I thought it would give my lashes the perfect lift/volume but sadly that was not the case. The bristles held a lot of product which then made it very goopy on the eye. I tried it multiple times with the same result.",Tilbury,Mascara,No
THE BEST !!!!!!!!!!!!,BMS86,18 Sep 2020,It’s literally the best mascara I’ve ever used after you put it on with your make up it looks like you have false eyelashes on !!!,Tilbury,Mascara,No
Yas,kamel12,18 Sep 2020,"So first - the packaging - is gorgeous. Absolutely felt like that bich when I received the mascara in its box. And THEN, I pulled it out of the box and was instantly upgraded to queen status. I even said to my boy toy - I’m a rich bich now baby. As for the application, I was a bit skeptical about how the dual sided wand would go. One side being completely flat? Outlandish. However, after I read how to properly apply the mascara and use the brush to the fullest potential - I loved it. It’s actually so smart to have a side where I can load the mascara and place at the base of my lashes and then have the fine bristles to disperse it onto my lashes. It applied smoothly, evenly, and without clumps (I’m looking at you IT Superhero). And yes, my lashes have more volume and length than ever before.",Tilbury,Mascara,No
My new go to!,kateycakes30,18 Sep 2020,I really enjoyed this mascara. I normally don’t try new mascaras because we all have our tried and true favorites but this may be my new go to! The brush is innovative and helps you load mascara onto the eyelashes and the sides help you separate the lashes for definition. The only downside is sometimes too much product is on the applicator and can make clumps.,Tilbury,Mascara,No
Fantastic Mascara for Fine Lashes,wahlflower,17 Sep 2020,"Fantastic! The more I use CT products the more I love the brand and the mascara is no exception. I have such fine eyelashes and have a hard time finding mascara that I like. When I opened the mascara I knew right away I was going to like the applicator. Because my eyelashes are thin the applicator plays a huge role for me. 

Once I started to apply it, I was in love because there was no clumping. It was smooth and went on so even. It’s easy to build on, which is a plus. Also, the pink packaging amazing. Let’s just all the CT packaging is amazing.",Tilbury,Mascara,No
,Shaunicy,17 Sep 2020,"This product really made my eyelashes stand out nd the wand made it easy to get all the corners and bottom lashes in a breeze, the only thing I didn't like was that it isn't waterproof at all. Overall great product with really awesome and heavy duty packaging! i got this for free via influenster",Tilbury,Mascara,No
,4theluvofskin,17 Sep 2020,"I REALLY, really wanted to love this mascara. Love the wand but it flaked terribly by midday. Super disappointed about this",Tilbury,Mascara,No
meh,smokyeyes,17 Sep 2020,"I don’t like this. It’s nothing special. I did five coats and then recurled my lashes and it still didn’t look great. After applying, I had a few times where it felt like something was in my eyes that was very irritating. I only had it on one eye and that eye was irritated. There are better mascaras out here.",Tilbury,Mascara,No
Amazing!!,laurenjessie,17 Sep 2020,"I have really straight lashes and usually have to wear waterproof mascara to keep a curl, but this held the curl all day! The want is so unique and makes it perfect to separate lashes while curling and lengthening them! New holy grail!",Tilbury,Mascara,No
Did Not Curl my Straight Lashes,kamisunflower,17 Sep 2020,"This mascara did not meet my expectations. I have long lashes that are straight and don't hold a curl.  I expected curly and possibly fluffy lashes, but I got neither.  The shape of the brush makes it so that too much product is held in the flat side.  This in turn, makes the lashes clumpy and the product runs over to the lids (I had to re-do my eyeshadow).  I wore the mascara throughout the day in hot weather, with a mask on, and the mascara gave me raccoon eyes.  Although you do get some length, you can get the same or a better effect from a Loreal or Maybelline mascara.  I love other Charlotte Tilbury products, but I could not get this mascara to work for me.  I returned the product.",Tilbury,Mascara,No
Really Nice but smudges easily,Alkalai,17 Sep 2020,"Really Nice but smudges easily. It really does make my lashes appear much longer, and thankfully without the clumpiness that some mascaras do. I have yet to see if its waterproof but after putting it on my bottom lashes it did smudge a few minutes after (probably my fault though, I think I sneezed or something lol). It is a new fave of mine though.",Tilbury,Mascara,No
,vsachs,17 Sep 2020,Love this mascara so far! Great for length and comes off pretty easily. The dual sided wand is maybe a little confusing but a cool feature too. Would recommend and consider it similar to Benefit They’re Real in terms of results!,Tilbury,Mascara,No
Amazing for length and volume!,sambanavong,17 Sep 2020,"This mascara is great for doing both volume and length! It’s usually hard to find these types of mascaras, so if you’re on the look for a two-in-one, this is it! When I first applied it, it was giving me more length but once I layered it up it also gave me volume. And it looks amazing, as if I’m wearing falsies! Highly recommend for everyone to try it out",Tilbury,Mascara,No
,meganlynn07,17 Sep 2020,AMAZING it lifted my lashes so much and made them look so long. I got an all day wear out of it and people even asked if I had extensions. The only think I didn’t like is it was hard to get it all off at the end of the day. But hey that’s what makes a good product.,Tilbury,Mascara,No
,jazlynn246,17 Sep 2020,I love love love this mascara. It lasted all day for me and there was no fall out or crumbling. I like how much it lifted my lashes it made them super long.,Tilbury,Mascara,No
Pillow talk,alexusjoy24,16 Sep 2020,"I really like this mascara, it curls and lengthens my lashes to perfection! I loveee that it has two different sides.",Tilbury,Mascara,No
My new favorite mascara!,fernandachaves,16 Sep 2020,"I’m very impressed by the formula of this mascara, the wand works perfectly to give my lashes volume and length. I wore it all day and it didn’t smudge at all. I’ve been wearing everyday since and I can confidently say that I found my new favorite mascara. If you want crazy volume and a long lasting eye look, I would definitely recommend it.",Tilbury,Mascara,No
,mandaaaaa,16 Sep 2020,"I really loved the definition and lift this mascara gave my lashes. Not only is this packaging really feminine and adorable, but it executed very well on my thin lashes. It took many layers to get the volume I wanted, but the definition was fantastic from the getgo. No running or smudging either after a night of sangria and snacks. Overall I was really impressed with this mascara!",Tilbury,Mascara,No
Wow!,concealcait,16 Sep 2020,"I am a ride and die Tarte Maneater fan, but this mascara has changed my life. The applicator is very unique where you have the flat end giving you a good amount of product and as you continue to twirl your wand the bristles lift, separate and volumize your lashes. Truly amazing results. I received this product through a Vox Box and am already adding it to my cart to purchase for myself. Love it.",Tilbury,Mascara,No
,ELF11,16 Sep 2020,I didn’t care for this mascara. It made my lashes really long but the brush made them clump together. I did not like the brush. I received this mascara from Influenster to test.,Tilbury,Mascara,No
Great All Around,SDMOMMA,16 Sep 2020,"I really love the packaging, formula, and wand for this mascara. There was good coverage with the wand, it wasnt clumpy and it didn't flake.",Tilbury,Mascara,No
Oh my lashes!,kaspell,16 Sep 2020,"Honestly, I love this product! The packaging, beautifully done. The way it feels while holding it makes a girl feel excited to use! The application part, I love that you have dual sides to choose from. The bristles give the option to load on then comb through for length. I honestly prefer wearing my mascara lighter but this formula gives you any volume you desire! I definitely recommend this product!!",Tilbury,Mascara,No
Love!,mirandao,16 Sep 2020,"Great formula!! It stays on all day, it did take me a second to figure out the applicator. No clumping whatsoever.",Tilbury,Mascara,No
,Ninakoko,16 Sep 2020,I am quite impressed with this mascara when I saw the wand I was a little put off because most of the time when wands like that they don’t work well on my lashes. But this gave me a good length after 2 coats and I have pretty stubby lashes.,Tilbury,Mascara,No
,cmays13,16 Sep 2020,Absolutely love this mascara! Have my lashes the lift and length needed.,Tilbury,Mascara,No
Horrible!!,natalienoelle,16 Sep 2020,"This is THE worst mascara. I hope I can return. It smudged all on its own, it made my lashes fall flat and it was expensive!! I can't believe she put her name on this horrible product!!",Tilbury,Mascara,No
Really nice,SouthernVanity,16 Sep 2020,I really like this mascara! It made my sparse lashes look full and long. Didnt flake at all and lasted all day! Definitely a great product! *I received this product complimentary for my honest review*,Tilbury,Mascara,No
,Patthom,16 Sep 2020,Really good mascara. It is actually one of my favorites. It doesn't clump up like better than sex and it added length to my lashes. I recommend it.,Tilbury,Mascara,No
,melaniezimmer,16 Sep 2020,"Absolutely love the packaging of this mascara. In regards to how it performs, it definitely does a great job with keeping your lashes separated, full, and volumized. I even think it gave my lashes a good bit of length as well. The only thing i noticed was that it flakes after wearing for an extended period of time which is very annoying.",Tilbury,Mascara,No
YAAAAASS Queen Status,IgnormyNot,16 Sep 2020,"WOW. This is my new favorite mascara, It does exactly what it says, my lashes went from just there to having madd Volume and Definition. The loading side is a genius invention. My cousin didn't stop complimenting my lashes! I received this product free for testing purposes.",Tilbury,Mascara,No
For self curling lashes only,narfikins,16 Sep 2020,"really wanted this to work for me. I will have to say my lashes are nice and dark with this mascara. But having straight lashes that really need a curl, this mascara just weighed it down back to straight. Glad I got a small one to try out first.",Tilbury,Mascara,No
Terrific product,SweetprettyP,16 Sep 2020,"I really enjoyed this mascara. I’ve been looking for one that will lengthen and give me plenty of volume. There are plenty of other products that claim to do this, but they dry up quickly or don’t have a good enough brush for application. This mascara gives me lashes that I can fly away with. The only down side to this mascara is the brush. I love that type of brush, but I feel like it grabs too much product leaving my lashes stuck together when I really enjoy a more full lash look.",Tilbury,Mascara,No
Formula Great! Brush...???,toad0707,16 Sep 2020,"This was a great Mascara. The only draw back I had is the brush is hard to figure out. Once you get it, it works nice. It could clump if you don’t use the brush correctly. The formula though is great!!! It stays on all day. Not flaky and doesn’t smudge!",Tilbury,Mascara,No
Perfect,dinhahughes,15 Sep 2020,"The mascara 24 hour lashes have a great long lasting effect that really accentuates my eyelashes.
I loved it I received this product complimentary for review purposes.",Tilbury,Mascara,No
"Fuller, longer lash",keke1292,15 Sep 2020,I really liked this mascara because of how it made my lashes look longer and fuller. If the application has to much product on it before you apply it to your lashes just dab some of it off. You can apply two thin coats to get fuller effect.,Tilbury,Mascara,No
Amazing!!!,carrolllq,15 Sep 2020,Amazing!! I absolutely love this mascara!!! I was sooooo nervous about it because I didn’t like the wand but all I have received is compliments on it! This mascara is AMAZING!i will be buying it now and it is a new staple! I love that the lashes don’t clump but have a good bit of mascara and lift on them!!!! #charlottetilbury #contest #complimentary @Ctilburymakeup @Influenster #charlottetilbury #contest #complimentary @Ctilburymakeup @Influenster,Tilbury,Mascara,No
,xoaudrey,15 Sep 2020,"I love this mascara, it does exactly as it claims: colonized and lengthens. It looks likes you are wearing false lashes when you apply it! I’ve received several complements about my eyelashes since buying it! A bonus is that it does not clump or dry out and lasts all day!",Tilbury,Mascara,No
LUXXXURIOUS LASHES,eyeriebabe,15 Sep 2020,I have absolutely fallen head over heals for this product! The look that it creates is what I literally try to achieve with every mascara and it’s not always possible or as easy as applying one coat. The brush can be challenging to get use to but it throughly coats with the flat side and defines each lash with the combing sides. The thick formula builds on the lashes with ease and doesn’t dry out and flake through out the day. The packaging feels luxurious and weighted which feels great in your hand when applying. This is definitely my new favorite mascara and that’s saying a lot! Definitely recommend if you like a thick dramatic lash!,Tilbury,Mascara,No
,bxbyjacks,15 Sep 2020,"This mascara is absolutely amazing! Let’s talk about how cute the packaging is with the matte pink and the gold top!!! it’s so cute, this product made my lashes lengthen and very volumizing! The formula is great, the wand is dual sided. Overall everything about this mascara is to die for!!! I received this product as a free sample and lemme tell you i’ll definitely be buying it.",Tilbury,Mascara,No
Great,kelseydonnastew,15 Sep 2020,Amazing. Highly recommended  Great product. I received this product as a free sample.,Tilbury,Mascara,No
"Separates, lifts, and lengthens",Kjonesyall,15 Sep 2020,"Hands down my new holy grail. Formula is very easy to work with, more on the viscous side I would say vs waxy consistency. Has tons of little spikes to really just cost each Lash and boy does it lift them!! I’m an esthetician so I have steam and heat in my face all day long and yes, the mascara did smudge a little bit but it was significantly less than others I’ve tried in the past. The packaging makes me feel so nice when I hold it, it’s nice and weighted. I got it in my influenster box and I was so surprised to have gotten it. I let it sit in my room for a while before trying it and I finally pulled it out today. I was so blown away by how it held up I had to write my review ASAP",Tilbury,Mascara,No
Love it!,cisnelu13,15 Sep 2020,"I received this product as a free sample, I enjoyed trying this product. This mascara is a really long lasting product I love it. I like how bid my lashes looked. I really recommend this mascara!",Tilbury,Mascara,No
,C1202G,15 Sep 2020,"It did good to my lashes as far as giving me definition and lift but it did absolutely nothing to lengthen them! However, I did go swimming and they were set in stone even though this mascara is not meant to be waterproof. Overall would purchase again.",Tilbury,Mascara,No
Could've done better...,brebrebeauty,15 Sep 2020,I really wanted to  Like this mascara period of the packaging is adorable and the brush looked like it would really separate the lashes. Sadly I was disappointed by the formulation which was very heavy and made my lashes very clumpy with one coat.. I have my lashes permed and it really weighed them down..  The positive is that I really love the way it looked on my bottom lashes and there was no flaking or smudging and definitely the color was very black as expected. I am hoping that this mascara gets better with age as most of them do in my opinion.,Tilbury,Mascara,No
,ainspatt,15 Sep 2020,This mascara is to die for! Beautiful appearance in packaging and is a single wand with dual sides. One side is flat for loading product on the lashes and then you have the bristles to brush the product through. Although not waterproof- rarely gets fallout and keeps your lashes looking plump all day long. Gives the appearance of fake lashes without being fake! Buy this if you’re looking for a mascara completely worth it.,Tilbury,Mascara,No
,mpoole,15 Sep 2020,Love this mascara! Does not transfer and really hold my curl and lengthens my lashes!,Tilbury,Mascara,No
,hlbrennfleck,15 Sep 2020,"I do overall like this product. My least favorite thing is the stick. Personally, I don’t love the flat edge. Or maybe it’s me using it wrong. But when I use the flat edge i find that it clumps up all of the product, then I have to use the other side to help fix it. When i get it where I like it the mascara itself is great!",Tilbury,Mascara,No
,Laynnnnn,15 Sep 2020,I received this complimentary from Influenster to try and review. I liked this mascara a lot it was long-wear and lengthening.,Tilbury,Mascara,No
The funky wand works!,Samiiidd,15 Sep 2020,I was a bit skeptical at first because of the unique wand style but it works! honestly my lashes have never looked longer!!!!,Tilbury,Mascara,No
,prettylilemi,15 Sep 2020,I did receive this to test for free but I actually really enjoy it! I was skeptical because it’s $29 but it’s different and it actually works well for my lashes. It’s not clumpy but gives the right amount of product to make my lashes voluminous!,Tilbury,Mascara,No
disappointed,jka9102,15 Sep 2020,I was really excited about this product but it ended up just not working for me. It was pretty clumpy and didn’t do much lengthening.,Tilbury,Mascara,No
get it!!,kfawnz,15 Sep 2020,Really great at separating lashes while also volumizing! Very happy with this purchase.,Tilbury,Mascara,No
pretty disappointed,halaldisco,15 Sep 2020,i usually LOVE wet mascaras but this is too wet and would be a nightmare with anyone with straighter lashes. sometimes it immediately smudges on me and will eventually crumble off. sucks as i was really looking forward to this but it’s a definite miss :(,Tilbury,Mascara,No
,jillrk17,15 Sep 2020,I love this new mascara. The wand is great and I noticed how great it was upon the first use. The product itself provided great volume and I loved the look of my dark lashes with this on. I have green eyes so this really made them stand out. It also lasted all day. I would truly recommend this mascara to anyone.,Tilbury,Mascara,No
The Ultimate Mascara,Gammie21,15 Sep 2020,"I wasn’t sure I would like the brush when I opened it, but love how it defined my eyelashes while making them feel longer and fuller. I received this product as complimentary for testing purposes through influenster and so glad I did.",Tilbury,Mascara,No
,stefaniamber,14 Sep 2020,"Definitely one of my new favorite mascaras! the brush is perfect for curling and volumizing but  doesn’t clump! i haven’t been wearing makeup very much and i decided to put on just the mascara to try it out and i got a couple compliments saying how nice my eyes looked and my lashes looked so long, someone even thought i had gotten lash extensions!",Tilbury,Mascara,No
Best mascara,Alejandrabur1,14 Sep 2020,"Omg I love it, when I first received it complementary for test purposes from Influenster 
I wasn’t that hipped about it, as soon as I got it I tried it and omg it made my lashes look so dang long like no other mascara had done in so long. There’s no wrong turn with this mascara you should give it a try I will keep buy it as soon as I’m finished with this one and of course will recommend to anyone.",Tilbury,Mascara,No
