Title,UserID,ReviewText,Date,Brand,Product,CelebrityBranded
"Good, but scent is not for me",Lexibcc,Does as described! Very moisturizing and looks great on lips. The only drawback for me is the smell. It has a very strong artificial cherry smell. If you are okay with that I would recommend this but if you are like me and associate the smell with medicine (and do not want to be having to smell that the whole day) I would choose another product.,7 Jul 2022,Fenty Beauty,Lip,Yes
,SashFierce14,"A beautiful, fragrant, fruity, hydrating lip oil in a bottle! I love the way this smells, the way it is easy to apply, goes on like shimmer, and hydrates your lips for hours. My lips feel so much softer and supple!",7 Jul 2022,Fenty Beauty,Lip,Yes
love this Fenty cherry lip oil,Jessicapaka613,I received this product for free from BzzAgent and wow... this product is amazing..it is silky and shiny and not overly sticky.. it adds the perfect amount of color and shine to my lips while also making them look nice and moisturized and almost plumped without it being a plumping gloss.  it smells amazing and looks so good! I wasn't expecting it to be so good but it's amazing !! I absolutely loved this product. 10\10. thank you BzzAgent!,7 Jul 2022,Fenty Beauty,Lip,Yes
,katelup12,Smells amazing!! It hydrated my lips so good and left no sticky feeling whatsoever. I definitely recommend to those with very dry lips because I’m currently on accutane and it has worked wonders for me.,7 Jul 2022,Fenty Beauty,Lip,Yes
100% satisfied,LisaNOCAP,I’ll be adding this too my favorites definitely the smell is amazing my lips are so moist I’m very happy with this product RIRI delivered ❤️,7 Jul 2022,Fenty Beauty,Lip,Yes
Amazing Lip Oil,amcutean,This is the best lip oil I have used in a long time! There is no tacky sticky feeling there is no residue left over! I highly recommend this oil if you are looking for a nice light fragrances lip oil! Overall the applicator and formula are one of the nicest out there that i’ve tried!,7 Jul 2022,Fenty Beauty,Lip,Yes
it’s great!,Cydneyyb98,"This is so nice!! I bought 2! Not sticky, the cherry smell is nice and not overwhelming! Very hydrating and gives the lips a nice glow, the applicator is very soft as well I don’t know what the negative reviews are about",7 Jul 2022,Fenty Beauty,Lip,Yes
,Yael16,"I love this lip oil, is so hydrating and not sticky",7 Jul 2022,Fenty Beauty,Lip,Yes
The best,nato1,"This is the only lip oil that I’ve tried that doesn’t leave my lips feeling tacky or weird when it wears off. Usually when I use other lip oils like the Clarin’s one, my lips feel sticky and dehydrated after it wears off. This Fenty lip oil feels better than a lip balm when it’s on and after it wears off. The main differentiator of this product in comparison to other look oils I’ve tried is the texture. It’s not too thin so it won’t wear off your lips after two seconds and just leave them feeling greasy, and it’s not too thick – it won’t leave your lips sticky. I will definitely be purchasing this in the future",7 Jul 2022,Fenty Beauty,Lip,Yes
Good Lip oil,lneelise,Like the product for my everyday use. It is very hydrating and the flavor is amazing too,7 Jul 2022,Fenty Beauty,Lip,Yes
Love it,chloette,"I think this lip oil is amazing! It is very balmy and slippery, not sticky or too thin or thick. I love the color of the product, because even though it doesn’t leave any pigment on the lips, it looks really pretty in the tube. It smells like candy fruit, but in a sweet way, not an artificial chemical way. I find it very nourishing on the lips but it doesn’t last all day. My one gripe! Otherwise perfect.",7 Jul 2022,Fenty Beauty,Lip,Yes
,Shyannerose,Made my lips super soft and hydrated. It smells delicious and I love that its not a sticky gloss,7 Jul 2022,Fenty Beauty,Lip,Yes
Amazing,ShaeHamari,"Love love love this! It makes your lips look so amazing and glossy, smells amazing and the applicator is so good. The doe foot is extra big so someone with smaller lips may have more issues but I found I loved it more than a regular doe foot.",7 Jul 2022,Fenty Beauty,Lip,Yes
Delicious and comfortable,daddybunny,Lips have never felt more hydrated! The product sinks right into your lips too so it doesn’t feel sticky or heavy or uncomfortable at all. Perfect amount of shine and tint. And the flavor is out of this world!!,7 Jul 2022,Fenty Beauty,Lip,Yes
Obsessed!,Hann0971,"Obsessed! Finally! I found a lip oil that isn’t too thick and doesn’t dry out my lips. This lip oil is very smooth and hydrating, and on top of that it gives you a perfect gloss look for any style you are looking to accomplish. It also has a thick “duck foot” shape to the lip bristle which works for applying it evenly and smoothly. On top of it feeling like heaven, it also smells like it too. I would recommend this for anyone who has chapped lips and struggles to wear lip gloss because of it. This is for you!",7 Jul 2022,Fenty Beauty,Lip,Yes
,misswhitxo,I received this product from influencer. I really love this lip oil I love that it leaves my lips feeling great and looking juicy. I also really like the light cherry scent. I was worried it would be a strong candy like scent but wasn't at all.,7 Jul 2022,Fenty Beauty,Lip,Yes
,pandax21,Very moisturizing and lasts pretty long! Gives a good shine to your lips,7 Jul 2022,Fenty Beauty,Lip,Yes
Wow,Lreis1,I’ve been suffering from dry and darkening of the lips and this lipstick has helped more than anything I’ve tried before. It keeps the lip i and moisturized until you decided to wipe it off. I love the sort of bent applicator and it smells yummy. It’s also vegan which is amazing and extremely important to me.,7 Jul 2022,Fenty Beauty,Lip,Yes
I love this oil!,carlyyyybb,I love this lip oil so much. If you love a cherry lip oil/scent this is perfect and it is so nourishing without being sticky. It feels super good on the lips.,7 Jul 2022,Fenty Beauty,Lip,Yes
It’s Poppin’,MarkShock,I like to consider myself an amateur lip conditioning adviser for dudes.  I started with chap stick and have moved up the evolutionary lip care ladder.  I love this stuff! It is very lip gloss-esque so I wouldn’t recommend slathering it on and going out into the world if you’re a dude but at home it does a great job sealing and protecting my lips while leaving them feeling smooth and hydrated.  My wife who deals with dry cracked lips regularly also thoroughly enjoys this too and I often find it mysteriously sitting on her nightstand when I’m sure I left it on mine lol.,7 Jul 2022,Fenty Beauty,Lip,Yes
Best Lipgloss I’ve Ever Used,mealsie,"OK, so let me say right upfront that I am a lipgloss addict. I keep lipgloss by my bed in the bathroom in the kitchen in my car in my purse at work, because I cannot be without it. This 
Fenty Skin
Cherry Treat Conditioning + Strengthening Lip Oil Is a revelation for me because it has everything I look for in a lipgloss: the perfect consistency, unbelievable shine, extreme softening properties, and it lasts for a long time. I truly hope they don’t stop making this because this is my new favorite and I love it!",7 Jul 2022,Fenty Beauty,Lip,Yes
"Nourishing, non-sticky",Caysey,I love this product. We’ve had record high heat here that leave my lips looking chapped and dry. This lip oil is very nourishing and non-sticky. It also smells and tastes good! It leaves just a hint of color. I also love it’s compact size so I can carry it like a chapstick!,7 Jul 2022,Fenty Beauty,Lip,Yes
Best Lip Oil,Jaws10915,"This lip oil did exactly what it said it would do - condition and strengthen my lips. I enjoyed using this product as it smelt delicious and repaired my dry, cracked lips. I use it at least twice daily and will definitely continue to use in the future.",7 Jul 2022,Fenty Beauty,Lip,Yes
obsessed,zoedaniellee,I really love this lip oil! it’s so hydrating on my lips with out being sticky. It smells amazing and i love the applicator,7 Jul 2022,Fenty Beauty,Lip,Yes
MY LIPS FEEL GOOD,monixoxo17,It was my first lip oil I have ever tried im so sad to see it it out of stock but it’s definitely the best thing to moisturize your lips I don’t think o had to ever reapply it through my 8 hour shift they stayed hydrated and looked really glossy without that sticky feeling also it doesn’t have a flavor which I love ! Once it’s back in stock you should definitely grab it before they are gone !!,6 Jul 2022,Fenty Beauty,Lip,Yes
Finally a lip oil without almond or coconut!,lovebeauty92,"This lip oil is so conditioning and feels great. I also love that it has a slight tint and I love the applicator. I have a nut allergy so it’s nice to finally be able to use a lip oil, most contain almond or coconut oil.",6 Jul 2022,Fenty Beauty,Lip,Yes
Fav lip oil,RRamos20,I am in love with this cherry treat lip oil. It leaves my lips feeling very soft and smooth. I also love the applicator it is very different from the standard size ones. Highly recommend it,6 Jul 2022,Fenty Beauty,Lip,Yes
Favorite lip oil,MackieB,I have a few lip oils from various brands and this is my favorite! I love the stubby size so I can carry it everywhere instead of chap stick. So nourishing and non-sticky!,6 Jul 2022,Fenty Beauty,Lip,Yes
Love It,wellsnik,"I received this item for free for reviewing purposes. All I got to say is that I about damn near use the whole bottle already lol. Love it so much I have tried other lip conditioning oils and as other lip conditioning oils are really oily kind of just runs off your lips especially in the summer, this one stayed put added a lot of moisture to my lips especially when used after exfoliating your lips and putting the product on and sleeping with it overnight no more cracked chapped lips,absolutely love it. I highly recommend if you like a thicker consistency of a lip oil other than something that is a really oily that has a nice cherry scent to it.",6 Jul 2022,Fenty Beauty,Lip,Yes
Love it,Yanilm55,Love this has a small hint of cherry and it doesn’t linger. It makes my lips feel soft it does wear off but that’s normal. I would recommend this product m.,6 Jul 2022,Fenty Beauty,Lip,Yes
Amazing!,jillygehringer,"I really love this lip oil! Cherry is my favorite and go to fruity scent so I really liked the scent of this product, although the scent may be too strong for some people with sensitives. I like how it comes on clear and doesn’t have a tint because I like clear lip oils more than something that has a bit of color because it feels more natural on my lips. I absolutely adored the applicator as well because it feels so soft and goes on my lips smoothly. The packaging is very adorable as well with a little cherry picture on the outside. But as for the effectiveness of this product I found it to be super hydrating and moisturizing! I had no problem with this and I love using it! It’s my new go to summer lip oil!",5 Jul 2022,Fenty Beauty,Lip,Yes
,sephoraleilani,"Color lighter then expected, very sticky and the cherry flavor taste very artificial.",5 Jul 2022,Fenty Beauty,Lip,Yes
Overhyped,samanthayousef,"I didn’t find this lip oil to be moisturizing or hydrating as it claimed. It goes on clear despite being cherry-tinted in the bottle, I was disappointed with this as well. It smells like sweet cherry candy, it may be too much for some people who are sensitive to smells. It was very average, definitely an overhyped product. I wouldn’t go out of my way to repurchase this, I’d recommend gisou for actually hydration or Kosas (for a tint of colour) instead.",5 Jul 2022,Fenty Beauty,Lip,Yes
Great product!,channing916,"I love the smell and the look of this lip oil, but I am giving four stars because it still has a bit of a sticky lip gloss feel to it.  It does not “strengthen” lips like it says in the description, but it does give a good barrier and it helps prevent your lips from drying out.",5 Jul 2022,Fenty Beauty,Lip,Yes
Love it !,ciara1212,"This lip oil is definitely the best yet ! I love how big and wide the brush is making it so easy and convenient to use !! It's wide enough to get my entire lip in one swipe!! And I love how thick it is , it gives my lips that extra touch of securness that I search for in a lip oil !! It's definitely leaves my lips feeling refreshed and beyond fabulous!! Definitely the best I've gotten my hands on ! And the cherry tops it all off  ! Fenty outdone themselves on this one !!",5 Jul 2022,Fenty Beauty,Lip,Yes
yeah…you need this!!,alexandlarsen,LOVE this lip oil - RiRi never misses!! It is extremely hydrating and juicy leaving a glossy finish without being sticky or caking up in the corners. Smells and tastes wonder and the applicator is to die for,4 Jul 2022,Fenty Beauty,Lip,Yes
Eh,buickmackane,Not as glossy as I expected it to be. Somewhat of a thin consistency. Evaporates off my lips. The taste is also a bit off; subtle cherry I suppose? No color pay off either. I love the new stains Fenty has but this was kind of a dud.,4 Jul 2022,Fenty Beauty,Lip,Yes
,Aronda1995,"This is a really good long lasting lip oil. It last for quite some time however this does not play well with lip gloss. Any lip gloss I’ve tried to put on top of this (lawless forget the filler, Patrick Ta, Buxom) gives me white mouth in the corners. However, with the Dior lip oil, that doesn’t happen. So for me, it’s better on its own.",4 Jul 2022,Fenty Beauty,Lip,Yes
Just okay..,kimberlyy92,"I absolutely love FENTY products but this was a no for me. It does not compare to the Dior lip oil, which I am obsessed with. The shine is there but it’s not as hydrating and you get less product. The color appeared more clear on me rather than a sheer wash of color. If you like Dior, stick with that.. you get what you pay for!",4 Jul 2022,Fenty Beauty,Lip,Yes
love,deefecteau,Best lip oil I’ve tried!! Even better than the dior lip oil (which I love) because it’s less sticky. It’s very hydrating and I love the subtle cherry scent.,4 Jul 2022,Fenty Beauty,Lip,Yes
Great Lip Oil!,MakiZ,"I received this product for free in exchange for my honest review. I honestly love this lip oil. It’s not sticky at all and leaves my lips feeling moisturized for a long while. The cherry scent is nice, but not overwhelming. Lastly, the applicator is a flat-ish head that is very nice to use. Overall, I would definitely recommend this lip oil.",3 Jul 2022,Fenty Beauty,Lip,Yes
don’t walk RUN to buy this,princesstab,i love this so much! it’s not sticky and it’s not heavy on the lips. it hydrates my lips perfectly and they look so healthy. rihanna has done it again,3 Jul 2022,Fenty Beauty,Lip,Yes
,wetbananasplit,Very thick and has a nice flavor to it. Left my lips feeling moisturized and stayed on for quite a bit.,3 Jul 2022,Fenty Beauty,Lip,Yes
Not sticky,amyfit29,I love this lip oil. It has beautiful bottle with a cute cherry picture on it and it smells like cherries. It makes my lips feel so moisturized and looks very glossy. The best part is this product is not sticky at all so I can wear all day and reapply with no problem.,2 Jul 2022,Fenty Beauty,Lip,Yes
Love it,SmrithiSuneeth,Great product.  I totally love it. It is a combination of lip oil and gloss. It has a light cherry scent which I love and it hydrates and conditions the lips. I love how my lips looks after applying this. Totally obsessed.,2 Jul 2022,Fenty Beauty,Lip,Yes
Great applicator,Flames,"I love the applicator on this lip oil. It is a big, plush doe foot that quickly covers your lips. The scent is a mix between cherry and blue raspberry. It is small enough to easily fit in my purse. I would say that it is a mix between a gloss and a li oil, leaning more towards the glossy side. If you are looking for more of a gloss consistency, I totally recommend it.",2 Jul 2022,Fenty Beauty,Lip,Yes
Stunning,abiivazz,It’s sits on the lips beautifully live the shine and the hydration stays all day,2 Jul 2022,Fenty Beauty,Lip,Yes
nostalgia lip smell,Cacia,I love this lip oil! The smell is very 90s like her lip gloss and it makes my lips shine. Hydration is pretty good too. Not amazing but not what I bought it for.,2 Jul 2022,Fenty Beauty,Lip,Yes
Delicious candy,GloriaCastillo,"Smells delicious! Is not super sticky but I mean is gloss, it smells like cherry candy and just a little bit goes a long way",2 Jul 2022,Fenty Beauty,Lip,Yes
Nice product,Daisy1234567,This is a good lip conditioning oil! It smells likes cherries and really leaves your lips so soft. My only con is the price since the product is so small. I recommend it if you have extra money to spend on this lip oil. Nice product but it is not a must have item.,2 Jul 2022,Fenty Beauty,Lip,Yes
,eccxntricsxul,"I like this lip oil. It kind of has the consistency of lip gloss which I didn't entirely expect, but it has helped my lips recover after wearing lipstick that dried my lips out. Has a very light cherry scent, I almost wish it were stronger. Overall still good.",2 Jul 2022,Fenty Beauty,Lip,Yes
CHERRIES!!!,AlexG7202,"I want to first start off by saying how much i LOVE the scent of this lip oil, it smells just like cherries and kinda taste like it to in case you were wondering lol. But i have to say this is one of the few lip oils that I've tried and actually DELIVERS it leaves my lips so soft and hydrated!!",1 Jul 2022,Fenty Beauty,Lip,Yes
from someone who actually purchased,amyxaz,"Small for the price. The scent is fine, it's light but you can still sometimes catch a whiff of it. Texture is similar to the rare beauty lip glosses; I personally think this is more smooth than sticky (wouldn't really call this sticky at all actually). Color is pretty nonexistent once you put it on, and though this is a lip oil, it is glossy but not super glossy. However my rating isn't based on color or ""gloss"": the price isn't worth it, I also don't think it's very conditioning; once the product wears off (which is about 2 hours max if you aren't eating or drinking) my lips still felt the same. I prefer the laniege lip glowy for a hydrating ""gloss"" type, or their daytime lip treatment balm for a quick dry lip fix. I only used it for two days and applied a few times (atleast 3) through each day and before I slept, so if there are strengthening/conditioning benefits I didn't see them (laneige daytime treatment fixes my dryness in one day with 2 applications). So a star for scent and a star for it not being sticky.",1 Jul 2022,Fenty Beauty,Lip,Yes
,pr1025,I received this for free in return for a review. Very nice and I like how it doesn’t have a heavy color to it. Love the chunky applicator.,1 Jul 2022,Fenty Beauty,Lip,Yes
Nice product.,Kam12345,"I received this as a free promotional product. I love how it makes my lips look glossy. Although, I wish it hydrated my lips more than it does.",1 Jul 2022,Fenty Beauty,Lip,Yes
,Arpita0140,"It is very hydrating. Almost like lipgloss. I really like the applicator brush on this, the material is very sturdy and it gets a good amount of product. The one thing I didn't like, is the scent. It smells like something you would by from claires.",1 Jul 2022,Fenty Beauty,Lip,Yes
,margahreetah,"This is a very nice lip oil, it smells great and leaves your lips super soft. The shine is gorgeous but it is slightly sticky, and feels more like a gloss. I love the ingredients and how moisturizing and hydrating it is!",1 Jul 2022,Fenty Beauty,Lip,Yes
CHERRY ON TOP,Lauren1477,"RiRi knocked it out of the park, again. This lip oil is so shiny, a very subtle pink color, and keeps your lips moisturized all day. I love it both on its own, and as a glossy topper-- especially on top of her hydrating lip tint once the glossy sheen fades. This product packs a ton of shine and a little goes a long way, so I can see this lasting a long time. Plus, the hydrating feeling lasts a long time during the day too. This didn't feel oily, so much as a very hydrating and thick gloss. Which I appreciate! Thank you Bzzagent and Fenty Beauty for sending me this to try and review! I would definitely recommend it!",1 Jul 2022,Fenty Beauty,Lip,Yes
Sticky,lalalester,Very sticky. Caked up in the corners of my mouth like little lip boogers in my mouth. Wasn’t a fan of that. Very thick feeling when you apply. I didn’t really notice any conditioning difference in my lips post wipe off but I have always had pretty hydrated lips. The smell and consistency of it reminded me of being back in the early 2000s and having the different flavored clear lip gloss tubes and trading with all my friends. Nostalgic.,1 Jul 2022,Fenty Beauty,Lip,Yes
Lip Moisture and Shine!,AlexLLLLLLLLLLL,"I received this product for free so I cannot comment on the $24 price tag other than this product does seem like it'll last a while. I was considering new and perhaps pricier lip treatment options so this came at the right time. It leaves a shine on your lips for quite a while so be prepared for that. I think the stickiness and not really bothersome if you aren't putting your lips anywhere. It's putting oil on your lips, after all. The smell is your typical cherry smell / flavor. You know the one. And the applicator feels nice on your lips. It does seem to be helping my lips out... no real complaints from me.",30 Jun 2022,Fenty Beauty,Lip,Yes
,karmacouture11,kind of sticky BUT it last long n my lips were super soft. love the cherry scent as well.,30 Jun 2022,Fenty Beauty,Lip,Yes
,BellaLutzo,"I recieved the Fenty Skim lip oil to try it out.  Although I really liked the product and how it added a lot of moisture to my lips, it also made me breakout on my lips.  This product is just too much for my lips to handle.",30 Jun 2022,Fenty Beauty,Lip,Yes
This stuff smells like FRUIT SNACKS,MsUltraRawkstar,"Yup. You heard me. This lip oil smells and tastes like fruit snacks. Thanks to this, my lips are well-hydrated, smooth, and happy, both immediately after putting on the lip oil AND in the long-term. I only wish it came with more product, it seems like it should be a mini!",30 Jun 2022,Fenty Beauty,Lip,Yes
Not what I expected,Lizabeth22,"I own other lip oils and I really like them so I was thrilled to try this Fenty lip oil, but this felt like something my mom used to buy me at the dollar store. There is nothing oily about this. It is a straight up super thick lip gloss. It's probably the thickest lip product I've ever used. It's very sticky. The cherry scent smells like those fruity bubble baths for kids. it's a very nauseatingly sweet scent. The ""oil"" also looks really red in the tube, but I don't see any of that on my lips. I'm so disappointed in Fenty with this. I really wanted to love it, but this was a fail.",30 Jun 2022,Fenty Beauty,Lip,Yes
AMAZING,midnightwithme,"Omg this stuff is better than any other lip oils I have tried, including the most expensive ones . I have found my HG",30 Jun 2022,Fenty Beauty,Lip,Yes
,Triet,I highly enjoyed this product. Firstly the scent is great not over powering like most cherry scented balms. It comes in a compact size wold be nice if it was a bit longer the wand is wide  so it fits well on bigger lips. The consistency is stickier than I expected. I didn’t expect my lips to actually be softer without using a lip balm first but after the stickiness wore off my lips were left pretty soft. I will be purchasing in the future.,30 Jun 2022,Fenty Beauty,Lip,Yes
,ayedriawnuh,My new go-to!!! I love the applicator and how soft this makes my lips!!,30 Jun 2022,Fenty Beauty,Lip,Yes
Just okay,lshewokis,"(I received this product in exchange for review)
I wanted to like it but I think it is just not for me. It feels and smells like a child’s lipgloss :/ It looks very pretty on my lips, but I don’t love the way it feels and don’t find it to be all that moisturizing or nourishing.",30 Jun 2022,Fenty Beauty,Lip,Yes
,GennySnail,This product definitely keeps my lips nourished and hydrated. It's just really sticky.,30 Jun 2022,Fenty Beauty,Lip,Yes
Very hydrating!,chatnee25,"This lip oil has easily become one of my favorites! I love how little and compact it is to take with me on the go and have it when needed. The oil looks awesome on my lips and leaves it shiny, nourished, and hydrated.",30 Jun 2022,Fenty Beauty,Lip,Yes
,abbyf23,"Makes my lips very hydrated, doesn’t have the best taste but not bad. It’s not super sticky either which is nice, you won’t feel like you have sticky lips but it will get caught in your hair lol. Received complimentary.",30 Jun 2022,Fenty Beauty,Lip,Yes
Nice cheer smell,Rubaska,"The best thing about this product is that it’s cruelty free and vegan. The texture feels pretty much the same as lip gloss. Although the color of the bottle appears to be  pink, it looks pretty much transparent on your lips. Has a nice cherry smell to it.",30 Jun 2022,Fenty Beauty,Lip,Yes
"Awesome, but Pricey IMO",C6d1w2k2,"I received this product for free in exchange for my review! I’d never used Fenty Skin products and was a little hesitant at first because I know sometimes celebrity skincare brands aren’t the best, but I must say I have been pleasantly surprised with this lip oil. It’s a thick consistency with a faint cherry smell. It keeps my lips moisturized all day - I’ve started to carry it around with me everywhere! The only thing I don’t like is the price point. I wish it were cheaper, I feel $24 is a lot of money for something so tiny. Would absolutely buy it again if it were to go on sale though, I really like the product!",30 Jun 2022,Fenty Beauty,Lip,Yes
a must have!,Sophieshumaker,this is one of the best lip products I have ever used! I love using it after my scrub or to start my day! it’s got a super cute and useful applicator that is perfect for my lips!,30 Jun 2022,Fenty Beauty,Lip,Yes
Amazing!,Ndlz,"This is a nourishing, long lasting lip oil with a perfect amount of sheer tint. It has a very pleasant cherry smell which makes it even more amazing. It’s hydrating and makes my lips feel very soft without being sticky. It also has a pleasant cherry taste which I love. I’m really obsessed with this product and totally recommend it to everyone. I received this product for free in exchange for my honest opinion.",29 Jun 2022,Fenty Beauty,Lip,Yes
Loved it,Mladic96,Love this so much! Better than the dior lip oil and cheaper! Smells amazing toooo! And left my lips so hydrated.,29 Jun 2022,Fenty Beauty,Lip,Yes
,YungLaquifa,"I like this product a lot, it keeps my lips hydrated for much longer than your average chapstick. i wish the scent was a bit stronger though, as it fades quite quickly. I like the packaging as well, it feels a but luxurious.",29 Jun 2022,Fenty Beauty,Lip,Yes
,cutcreasefreak,Extremely hydrating! Dries down beautifully! Comfortable on the lips and the smell is so yummy! Would definitely recommend this one!,29 Jun 2022,Fenty Beauty,Lip,Yes
Best Lipgloss I’ve Wver Used,jaimsie,"This Cherry Treat Conditioning Lip Oil by Fenty is my all-time favorite lip gloss, and if you saw how many lipglosses I have, you’d think I was a loon! It’s all about the consistency and shine, and this one has the perfect texture and the shine is amazing. I love this one because it lasts and leaves my lips looking gorgeous for a long time.",29 Jun 2022,Fenty Beauty,Lip,Yes
I love mine!,Noah606,This is the best lip oil I have ever tried! My lips feel so much smoother than they did before using this product. The lip oil goes on clear and gives my lips a nice refreshing feeling that helps to keep them moisturized and not dry and cracked. The ingredients in this lip oil is way better than my other lip product I had been using. I've been getting nice compliments on it too.,29 Jun 2022,Fenty Beauty,Lip,Yes
Awesome,Qasim,"Looks and feels amazing, the texture is nice and it lasts a long time. It has a hint of cherry smell to it which is a nice touch. Definitely would buy again and recommend.",28 Jun 2022,Fenty Beauty,Lip,Yes
love this product.. more of a lip loss than an oil,nasrin29,"I really like this lip ""oil"". I would say it has more of a thick lip gloss consistency though. It sticks nicely to my lips and coats them with a light shine. I like that it barely has a pigment, and leaves a very natural-looking pinkish color. I usually use glossier balm dot com to moisturize my lips, but I switched to using this instead and I do notice a few differences. It does not become oily and come off like balm dot com does, and it stays on for much longer. I also really love the applicator. It is wide and has a unique shape, allowing you to get the perfect amount of product on your lips. It is a good size to carry around and fits nicely into a bag. Conveniently sized. I also like the smell, it's not too overbearing but it's there. Also, I usually have an issue with biting/picking my lips when they are dry but this product has definitely prevented me from doing so because it keeps my lips soft and moisturized, and the sticky texture discourages me from messing with my lips. Overall, I love this lip oil! I am not sure if I would buy this product on my own because it is $24 for a little container of product. Not very price efficient, but if you like Fenty and are looking for a good lip product, I would recommend trying this. Oh also, the packaging is so cute!",28 Jun 2022,Fenty Beauty,Lip,Yes
Great lip oil that stays,Jsparr,"The Fenty lip oil has a great consistency to it. It dries down a bit once applied and stays! It has one of the best applicators compared to other lip oils - it goes on evenly and provides coverage in one swipe. The cherry scent isn’t too strong, but it is present when you apply the lip oil. It’s a great lip treatment and I’m excited to try other scents/flavors.",28 Jun 2022,Fenty Beauty,Lip,Yes
Obsessed,Lisinetskaia,It smells so good! It looks amazing too! Very conditioning. I’m obsessed,28 Jun 2022,Fenty Beauty,Lip,Yes
Eh..Pass!,demamdthebest,"This lip oil is not worth the hype! There nothing this product does that you can’t find less expensively. 
The application is goopy. If you put this on before you go to bed for overnight treatment, you will get it on your sheets or pillowcase. 
It feels nice when you put it on as you sit watching tv and
You roll your lips together. It might as well be liquid chap-stick. 
Tue smell is temporary. There is no unpleasant taste. The packaging is cheap. 
Eh! Pass!",28 Jun 2022,Fenty Beauty,Lip,Yes
Dior Lip oil who?,grimizzy,"Why spend over 30$ for a lip oil when this does the exact same thing AND is conditioning? I usually was skeptical about lip oils until I received this one thinking it would not be any different than a gloss, The lip oil is so hydrating and thick without feeling sticky, such a beautiful universal tint. I am a fair skinned Hispanic & i tend to feel tints are too strong for my liking. This is my go-to Lippie now. Perfect for everyday wear. 10/10 would recommend!",28 Jun 2022,Fenty Beauty,Lip,Yes
Lip oil,MichelsotheLion,I’m strongly recommend this lip oil for everyone because it’s really good and it’s smells good,28 Jun 2022,Fenty Beauty,Lip,Yes
,cosmicaf,"I literally was so surprised with this. I got this as a sample to try, and omg. I'm in love. It's more of a sticky gloss than an oil, but that's what I love! It's long lasting and def acts like a lip balm in that it's pretty nourishing. I honestly wasn't expecting to be wow'd this much. It does have a cherry smell to it but nothing over powering, at least not to be. I'll def buy this on my own when I run out.",28 Jun 2022,Fenty Beauty,Lip,Yes
,JO171,Absolutely Amazing! Rihanna and team have once again bought us an amazing product. This is my first time trying lip oils and it id fantastic. Leaves your lips feeling revitalized and conditioned. The scent is to die for my fiancée loves it. 10/10,28 Jun 2022,Fenty Beauty,Lip,Yes
Works for me,chicagomom50,"For me, I have tried several lip conditioners…. They either work great or make my lips more dry! This one, is perfect for me.  I think it’s the best one I have tried.  The gloss is soft, not tacky. It’s does what it says, conditions. I will definitely buy this again when needed.",28 Jun 2022,Fenty Beauty,Lip,Yes
Grab Now,Alwayskaycee,"This is the first lip oil I purchased. And I love it. Keeps my lips moistened, and juicy. Plus it smells delish. I need one in the car, and every purse. Must try.",28 Jun 2022,Fenty Beauty,Lip,Yes
Super yummy and hydrating!,mazie98,"I received this in exchange for an honest review. First off the packaging is aesthetically pleasing. The cherry scent isn’t nauseating like most tend to be which i was pleasantly surprised by! The formula is long lasting, shiny, and very hydrating. I only need to reapply every 5 or so hours which is super convenient for a lip gloss :)",28 Jun 2022,Fenty Beauty,Lip,Yes
something went wrong,giannavarca,i got this yesterday and used it twice. it feels soooo nice but i just woke up today and my lips are extremely chapped. not sure what happened but i’m so sad cuz this feels amazing,28 Jun 2022,Fenty Beauty,Lip,Yes
,rosapink22,In love with this product. The application is really smooth. Super recommended for all.,28 Jun 2022,Fenty Beauty,Lip,Yes
My new favorite,burritoobandito,"A new staple for me, I keep it in my purse! I love this because it gives the glossy look without getting sticky like a lip gloss. It is very hydrating as well. I have gotten a lot of people hooked on it.",28 Jun 2022,Fenty Beauty,Lip,Yes
HYDRATING!,Glamylaa,Loveee it. Perfect hydration on the lips. It gives a tiniest amount of tint to the lips. Lasts a good while too,28 Jun 2022,Fenty Beauty,Lip,Yes
Juicy lips,xxomark,Juicy hydration on the lips. Perfect amount of sheer tint to the lips that adds hydration and beauty into one product. Easy to take on the go with you. Has the nice applicator that is unique in my opinion. I love the scent it has and the long sensation on having my lips hydrated.,28 Jun 2022,Fenty Beauty,Lip,Yes
this lipgloss is poppin’!,okjeanbean,"Love this lip oil! I received this cherry treat lip oil complimentary in exchange for my honest review. It’s super hydrating, left my lips feeling nourished for a few hours and didn’t leave my lips feeling sticky. The taste/smell is pleasantly cherry, not overwhelmingly scented. The color is super natural, just a cute light wash of pink, which I love! Overall would totally recommend :)",27 Jun 2022,Fenty Beauty,Lip,Yes
