ReviewText,Title,Date,UserID,Brand,Product,CelebrityBranded
"Love the colour for a nice natural look. Goes on quite sheer but can be built up. I will definitely purchase more colours! Because a little goes a long way, I think the size is perfect.",,27 Apr 2020,Lisgau,Fenty Beauty,Blush,Yes
"This product blends well and has a relatively fool-proof application. It is sheer, but has plenty of color, and lasts through hyperhidrosis","sweat resistant smooth, sheer cream formula",27 Apr 2020,Guinevere1984,Fenty Beauty,Blush,Yes
"Honestly, when i heard that Fenty was releasing cream blushes I was SO excited! I bought them as soon as they released at 9pm and when they arrived I was extremely disappointed by the size. I bought 4 shades and they are not very pigmented so i feel like i am going to run through these within weeks. However they are extremely skin like and very natural looking! you can build up for more coverage if that is your desired look but you might run through the product a lot faster.",eh,27 Apr 2020,bishen,Fenty Beauty,Blush,Yes
"I have to say the texture and application of this blush is beautiful and easy. It's smooth, easy to blend with fingers or a brush and definitely creamy! This shade ""Fuego flush"" however is very very subtle and sheer but the pigment of this on the skin does not match the pan.  I am a brown girl with medium-tan skin and I can build this up with a stipple blush but only to get a very very subtle effect. More of a glow and very light flush.  I would almost use this more as a blush topper or highlight. Because i am warm toned - it just enhances my skin but doesn't provide any additional colour.  I do want to order another shade in more of a pinky/berry tone so that I can use this as effectively as a cream blush.  I know they are small but the size doesn't bother me...really - how much cream blush will you actually use up before the product expires? So 3 stars mainly because of the shade....but would give it 4-5 stars for consistency and feel of the product.",Love the feel but wrong shade for brown skin!,27 Apr 2020,sv222,Fenty Beauty,Blush,Yes
"As someone who wears only cream blushes, I was very excited to see Fenty release their own version. Drama Cla$$ is a unique shade to my collection - on my light olive skin, it looks like a berry/violet pink. This should go wonderfully with my lip colors in that family.

The texture is smooth, although not as creamy or dewy a finish as I prefer. The pigmentation level is slightly sheer, but can be layered without pilling or getting streaky. I'd say the Fenty blushes have a decent level of pigmentation: more than Colourpop Blush Stix, less than Stila Convertible Color or Bobbi Brown pot rouge. It's comparable to the Nudestix Nudies Bloom blushes, with a more matte texture. Both Stila and Bobbi Brown are also more creamy.

For those concerned about the product weight: the amount for the price is comparable to or better than other mid-range blushes (such as Stila or Bobbi Brown). It also offers a good color range for all complexions. Bobbi Brown pot rouge was my favorite, but unfortunately they've discontinued several colors, including shades for deep skin tones.

I'd recommend this product, particularly for its color range. However, I don't think it will become one of my cream blush favorites.","Drama Cla$$, shade 07",27 Apr 2020,brazzer,Fenty Beauty,Blush,Yes
I was a little surprised by how tiny the cream blush was in comparison to the cream bronzers that launched with this product. I was hoping they would be the same size. That being said this is a great cream blush! Petal Poppin is the perfect shade for my porcelain skin and blended in nicely with a beauty sponge. It does not feel at all greasy like other cream products normally do on my oily skin. This will be a great staple for the summer!,Great Cream Product!,27 Apr 2020,ENB07,Fenty Beauty,Blush,Yes
"This product is so pigmented and beautiful and lasts hours! I adore this blush, it has sparkle on it, which I love but there is people who aren’t into that, the sparkle is minimal tho, it just makes it shine in the sun I feel like it’s a blush/highlighter which makes this product amazing! Love it with all my heart!❤️",My new crush,27 Apr 2020,Alegallor,Fenty Beauty,Blush,Yes
"They work best applied with a beauty sponge or your finger tips. I purchased rose’ latte and daiquiri dip, I’ll mix them together and it gives me the perfect flush on my cheeks. I even use daiquiri dip on my lips for that blotted lip look...a perfect combo for spring and summer! 10/10",These blushes are amazing!!!,26 Apr 2020,roacosta19,Fenty Beauty,Blush,Yes
"This is so pretty!!! The cream isn’t greasy or tacky feeling. It lays on the skin beautifully. I noticed a lot of people calling the component small, but if you compare to buxom blush, they are around the same size and since it’s a cream product, you won’t be needing to use as much as a powder blush which I think most people don’t realize. The colors are a bit off from pictures online but they are still nice and I notice this with a lot of other cosmetics products so that doesn’t affect my opinion. I do recommend",Pretty and dewy,26 Apr 2020,RoyalButterfly,Fenty Beauty,Blush,Yes
This is a beautiful product - but too small for the price. You get about half the amount of product as you would with almost any other cream blush sold at Sephora. I’m not sure why the decision was made to make these smaller than the cream bronzers that just launched but it would have been nice if they came in the same size. Also I really like the colour Cool Berry that I purchased but I will say it is much darker in person than it is in this picture.,,26 Apr 2020,jenday19,Fenty Beauty,Blush,Yes
"It’s a great product, lightweight, easy to apply (brush or even fingertips) and the colour is poppin however I was taken aback by the size......it is tiny and looks a wee bit bigger than a sample size. Fits in the palm of my hands. You don’t need a lot so it should last you 6-8 weeks.",,26 Apr 2020,sheisavibe,Fenty Beauty,Blush,Yes
"This is such a beautiful color on my cool-toned, fair skin. I didn’t have any issue with this fading over my 8 hour workday and even into the evening though it did have to be built up a bit. Love it! It’s also about the same size as a cream blush I had by make up for ever... so the small size didn’t bother me. I’m actually glad because cream products don’t last as long as powder for me.",,26 Apr 2020,sandys75,Fenty Beauty,Blush,Yes
I bought the shade Rosé Latte and Summer Wine. They are really pretty shades that I applied with my fingertips. It blends very easily. Like others have mentioned it is very small. It is smaller than the palm of my hand and I’m petite in height. The pan seems pretty shallow as well so not sure how long it will last. If you want to use daily I think 1-2 months max? Still gorgeous colours. The size for the price is a negative.,Pretty but small,26 Apr 2020,RiRi0901,Fenty Beauty,Blush,Yes
"First off, for all the complaints being made about the size, do y’all really think you’re going to go through a cream blush in 6 months anyway? I do agree it is on the smaller side compared to the other blushes I own which range from 3.5-5g but it’s really not that big of a deal for me since I doubt I’ll be able to finish this. The product itself is actually pretty decent in my opinion. Not exactly life changing but it is user friendly since it goes on fairly sheer and can be built up for more colour intensity. I applied it with my fingers and found it extremely easy to blend out and control the amount of product being applied. The blush does set, not exactly to a matte finish or anything but I definitely didn’t experience any tacky ness that some other reviews mentioned. This shade is also very flattering on me since it’s pretty similar to how I naturally flush. Overall I don’t think you NEED this but it’s a nice addition to my collection especially since it’s in a shade I didn’t own prior to this.",Pretty Decent,26 Apr 2020,Jesssily,Fenty Beauty,Blush,Yes
This color was very dark. It was not what it was advertised in the images.,,26 Apr 2020,JennyLynn14,Fenty Beauty,Blush,Yes
"I’ve been trying a lot of cream blushes lately, and this is definitely one of my favourites! This colour is so soft and natural looking, gives the perfect sun-kissed flushed appearance on the skin. Very creamy and blendable, but dries down nicely and is very long lasting (stayed in place after a sweaty workout!). Will be a summer staple of mine for sure!",New Summer Staple!,26 Apr 2020,SynthiaY,Fenty Beauty,Blush,Yes
"If you are wary about cream blushes, this product will change your mind. It does not feel tacky or greasy on the skin. The color is blend-able and buildable to provide your desired blush shade. While the product is small, a little goes a long ways. If you have a discount code, this would be the product to use it on.",5 Star Product but SMALL,26 Apr 2020,ViktoriaW,Fenty Beauty,Blush,Yes
"Love love love this formula! Creamy but not greasy at all and easy to build on. The compact is smaller than most might expect, but talking to a couple of friends, it’s to be expected with cream blushes. Compared to MAC and other brands it seems to be at a similar price point for its size. (Some higher-end brands charge $50 for blush so I’m not complaining :/). I was worried with my pale skin how this shade (drama cla$$) would work but it can be applied more sheer pressing lightly with your fingers, or I used the new face shaping brush. Love the colour!",Love the formula! Love the colour!,26 Apr 2020,dreamlight07,Fenty Beauty,Blush,Yes
"when I received them I was a little disappointed by the size considering they are twenty dollars each, but once I used them I fell in love. there is enough pigment and it's a beautiful wash of color. I just wish they were a little cheaper!","beautiful color, too small for the price",26 Apr 2020,Eruby1979,Fenty Beauty,Blush,Yes
"I love the color, which wears like a pinky-purple hue. I would consider it to have light-medium pigmentation, and although I would prefer a little more pigment, it is easy to blend as it is. My only major complaint is how TINY the product is. I was thinking it might be the same as the Cream Bronzers, but nooooope. These are less than half the size of the bronzers, and feel like a deluxe sample size in comparison.",,26 Apr 2020,francegall,Fenty Beauty,Blush,Yes
"This gives the perfect, youthful, natural lit from within pop of color to my light to fair skin.  It lasts all day.  It's small, but a little goes a long way.  I use a stippling brush to lightly layer this (2 layers does the trick).  It's the perfect flush where you want it.",The perfect flush,26 Apr 2020,wysiwyg,Fenty Beauty,Blush,Yes
"I really liked this product. I was a little terrified to use a cream blush, but it's actually very easy to use. Its lightweight so it doesn't strip any foundation or concealer off the face. I would recommend gently patting the blush on with a brush instead of swiping. The only thing is that it's kind of small. But other than that, great product!",Great!,26 Apr 2020,Breeeeeeeeee8,Fenty Beauty,Blush,Yes
"Great product, I love the formulation. However It turned out to be more sheer than i expected it to be even when i use a brush. Also, i don't mind the size of the product but when using a brush to apply, it can get messy because my brushes that are regular size do not fit in the pan.",,25 Apr 2020,ljayy,Fenty Beauty,Blush,Yes
"I am loving this! My daily look lends more towards a fresh face, no-makeup makeup look. I wouldn’t reach for this for a full face look on myself. I am seeing it being a daily staple for my summer though. There’s a slight sheen without being shiny. It’s lasted well over my illuminating sunscreen & thru my workouts. I am new to cream blushes and this is SO easy to work with. I’m curious to see how long it will last given the size but with it taking so little product, I might be surprised. Regardless, for the price, it’s worth it!",Fresh Face Look must have!,25 Apr 2020,hileemobile,Fenty Beauty,Blush,Yes
"The good:
-The color is incredible and gives such a healthy, natural glow!
-The application was a dream.
-I don’t care that it’s small, one swirl covered both cheeks. This will last a long time.

The bad:
-Whew, the longevity is not good, even with setting spray. My skin is very balanced but this blush barely lasted two hours.","Amazing color, disappointing longevity",25 Apr 2020,SharkFight,Fenty Beauty,Blush,Yes
"Yes it is super tiny,I saw pictures online and saw that it was smaller than the cream bronzer but once I got it,it was definitely much smaller than I expected.Other than that I personally do like the formula this shade for me was very pigmented,I only needed to swirl my finger maybe twice to do both cheeks. I recommend it if ur used to cream blushes but if ur not I wouldn't recommend.",I liked it,25 Apr 2020,JessyQ0,Fenty Beauty,Blush,Yes
Great cream blush. Very pigmented color. I didn't need much product.,Very impressed!,25 Apr 2020,AJillG,Fenty Beauty,Blush,Yes
these blend well even over a powdered face. These fade super fast. within 2-3 hours I no longer have this blush on my cheeks. nice for a delicate wash of color but no lasting power.,just fine,25 Apr 2020,dezzy178,Fenty Beauty,Blush,Yes
"LOVE. Since being stuck at home I've barely worn makeup, and getting back to work means I'm ready to look pretty again- that being said I can't imagine wearing super heavy makeup. Cue this blush. I just lightly tap into the pan and tap onto my cheeks and it looks perfect. I can compare this to the NARS orgasm stick but not oily/glittery looking. Just ordered 2 more colors + the bronzer. If you're into lighter and natural looking makeup right now, give it a try.",Cute after quarantine,25 Apr 2020,Angelicamor,Fenty Beauty,Blush,Yes
"The colors is really pretty and has a nice shimmer to it, but to get the color to really show up on the skin you have to build it up A LOT. And the size of the pan is super small. I'd run out of this way quicker than I would any powder blush.",Pretty but TINY,25 Apr 2020,Banana7311,Fenty Beauty,Blush,Yes
"This product was terrible. Broke me out and on top of that, the pigment was so light that I had to use a lot so I could see it going far...returning it",,25 Apr 2020,missvaldes,Fenty Beauty,Blush,Yes
"Yes, it's tiny.  Yes, it's sheer.  But, after being lukewarm on it and now paring down on my makeup routine, this is probably one of the best items I could have at this time.  I prefer powder blushes, but this creamy blush really gives you a healthy glow right on application.  The same I try to achieve with powdered blushes, but without the added step of tamping down the blush with a finishing powder or a sponge.  I think what sold me was the video on the page, that lovely fresh face look which is so easy to achieve with this blush.  After wearing for just a couple of days, I decided to grab a second one during this sale.  The tiny-size did have me raise an eyebrow, but I can live with it as I likely will still use other blushes from time to time.

The minus one star is the shade range.  I was hoping for more variance, pinks and berries are flattering for most shades, but the lack of variety left me wanting more.  I hope they'll release more shades in the future.",Mon petit amour,25 Apr 2020,danielledanielle,Fenty Beauty,Blush,Yes
Really pigmented!! It layers well and leaves a beautiful sheen on my skin! A little goes a long way. I will definitely be repurchasing! I also purchased in fuego flush and it really shows up well on my skin tone.,AMAZING BLUSH,25 Apr 2020,miykala,Fenty Beauty,Blush,Yes
"These marketing photos are always so misleading.
The feel of the product on my fingers and my cheek is fantastic. Very easy to blend out and to build. But the “build” is the issue here. You have to build. A lot. I mean a WHOLE lot to even reach the level of what I would consider to be “sheer”. I wish this deposited just a LITTLE bit more color for the price, especially given the size (it’s tiny).","Feels Great, Takes Too Much To See",25 Apr 2020,chocomoco,Fenty Beauty,Blush,Yes
"Great blush with a natural flush to the skin. Blends very well, easy to build. I use powder foundation and it worked really well with it.",Great blush,25 Apr 2020,loro14,Fenty Beauty,Blush,Yes
"This blush is very pigmented (even with a brush) and glowy! A very beautiful blush but my only gripe with this product is how small it is. For size comparison, It is as small as an airpod pro charging case.",Small but packs a punch!,25 Apr 2020,bbyxion,Fenty Beauty,Blush,Yes
"I got strawberry drip (so maybe the orange shade isn’t as pigmented), but I just needed a little dab for each cheek. Yes the product is small but it’s so pigmented if it were larger it would likely expire before I finished it. Secondly, of course it feels like of balmy, it’s a cream blush! While I can see where the formula may feel “cheap” on your fingertips, it’s the color it advertised and it lasts all day and that’s all I can ask for! Plus the mirror in the casing is a plus!",Don’t understand the hate!,25 Apr 2020,Kittypig,Fenty Beauty,Blush,Yes
It is small. But it is a cream blush that won’t-last forever. The price point should be $15. With that being said the color payoff is beautiful. It works under or over powder and does not disturb your foundation. It lasts all day even through hot flashes!  I loved it so much I went back and bought daiquiri dip. Can’t wait to try that color!  Cool berry is perfect for medium/tan skin.  It says it is shimmer but it is very slight.   The texture is very similar to honest beauty.   I don’t feel the need to build it for a natural look. If I want it bolder it takes about 2 passes.  It blends beautifully and melts into the skin. Extremely happy with my purchase and can’t wait for my next blush to be delivered!!,beautiful,25 Apr 2020,amnn1970,Fenty Beauty,Blush,Yes
The pigmentation is great. It’s so creamy! But the size ?? SO small!!!,,25 Apr 2020,jlo515,Fenty Beauty,Blush,Yes
"I applied it on my bare face and I had to build it up a few more to actually see the color. I feel that it is slightly less pigmented vs other colors i have (Rose Latte, Drama Class). It is still a very pretty color!",,25 Apr 2020,CoreaDK,Fenty Beauty,Blush,Yes
"I have been looking for a light peach blush and this color is perfect (I have light-medium skin with yellow undertones), plus the consistency is amazing and easy to apply. However, this particular shade happens to have flecks of gold glitter in it, which is not something I want; I'm afraid it will look like my highlight has bled down my cheek. I wish they had made it without glitter because otherwise it's perfect for me.",Glitter Botched This :(,25 Apr 2020,A1A12,Fenty Beauty,Blush,Yes
"I love cream brushes. I know the size isnt great but I'm loving these blushes. I use them with a normal blush brush and stipple it on first and keep pouncing till I'm happy. they're very easy to use. I find the colour pay off is great. if they were too pigmented I'd look like a clown. I'm loving these and I've already ordered more. the only colour I'd stay away from is fuego. I watched a ton of videos on this launch, and whether it's a dark skin tone or light. it looked more like a highlight then a tangerine blush.",,25 Apr 2020,Rebecca87Lynn,Fenty Beauty,Blush,Yes
I purchased the shade petal poppin as well as rosé latte and am highly pleased with the colours and performance. I am shade 130 in the fenty foundation. The former is a natural neutral pink while the latter is more of a blush bronzer hybrid colour. I apply them with a foundation brush in a stippling motion and found them to easily buildable without lifting my base layers. They blended well and had a natural finish (I would say they do set but it's NOT to the point of a powder or completely matte finish. I think all the pink/red shades would blend out similarly so id advise choosing dramatically different ones if you want multiple or just choosing one with your preferred tone.,,24 Apr 2020,Shurnel,Fenty Beauty,Blush,Yes
Cool berry not only look amazing on my lips its creamy texture gave an amazing natural look to my cheeks!,cheeky!,24 Apr 2020,Mgil87,Fenty Beauty,Blush,Yes
"This shade is amazing. It’s that neutral nude blush that looks great on everyone. It does need to be built up a bit, but it lasted all day on my skin, even though a workout. I took off one star because the size is small, but I got it during the Sephora sale, so I feel like $16 for this is fair. I just wouldn’t necessarily pay full price. As soon as I tried this, I went back and grabbed Fuego Flush.",Small but mighty,24 Apr 2020,KPotsAndPans,Fenty Beauty,Blush,Yes
"This ended up being a little deeper than I thought it would be, but I love it. I donr agree with a lot of the negative reviews of this product. I don’t find it to be as sheer as other reviewers, and if you don’t want your blush to be somewhat tacky or creamy, then why are you buying a cream blush...? Will definitely be purchasing other colors",,24 Apr 2020,jkus,Fenty Beauty,Blush,Yes
The product is good but it’s so small. Like this is like beauty on the fly small if not smaller. I’m keeping it because I bought it during the sale but I wouldn’t pay full price for it. Size difference between blush and an iPhone 8 Plus.,so small,24 Apr 2020,yecieboo,Fenty Beauty,Blush,Yes
"I love the color and love the product. I was shocked when I opened the package though. I thought Sephora had accidentally sent me a deluxe sample. I had to come look at the description and also read reviews to see that the product is just this small. Blush is my go-to, everyday product so I buy a lot of it. There are so many good blushes on the market around the same price that have way more product. I’m actually kind of sad because as I stated, I love the product and wanted to get several more shades. I just don’t feel like it’s worth the money. I still love Fenty as a brand though.",Beautiful Product But Not Worth The Price,24 Apr 2020,SamieLaura,Fenty Beauty,Blush,Yes
Omg I can’t say enough about how beautiful this blush is!! I had to buy another shade!! Yeah it’s a small compact but dear jeebus it applies flawlessly and looks like skin!! I applied at 7 am and it is still going starting at 5 pm so it does have lasting power. It can be sheer if you want but I applied with my Tati blendiful and wowzers it applied the perfect amount.,Don’t listen to the naysayers lol,24 Apr 2020,DACHOSEN1,Fenty Beauty,Blush,Yes
"I purchased this in bikini martin and petal poppin’. Bikini martini is a dream color for me! Petal poppin is also nice but more on the orange side for me.  It lasts all day and I will definitely repurchase again, I can’t wait to try drama cla$$ next. Only downside is the size as I wasn’t expecting it to be so tiny. Still gets 5 stars because I do really love this blush!",Love it!,24 Apr 2020,stephily,Fenty Beauty,Blush,Yes
"I'm enjoying this blush! I have classic combination skin (oily T-zone, dry cheeks) and this works nicely for me in both my dry and oily areas. The color is a little intimidating when first opened, but it sheers out beautifully and has a very soft and blendable texture (I used my fingers, but a stippling brush or sponge would also work.)  Interestingly this has a slight ""dry down"", and does not stay sticky or creamy on the cheeks, and instead just feels like bare skin. This has pretty decent lasting power, but less than a typical powder blush that has been set with spray. I'm a little disappointed that this isn't a great multitasking product, though; I tried using this on my lips, and while the color is very pretty, I found it very drying and gritty within a couple hours, even with a balm layered on top. However, it does work as a light eyeshadow. I wish the pan was a little bigger, but considering how much is used at a time, bigger might be wasteful, especially since it isn't great for lips.  I'm considering getting another color, and overall I would say this is worth a try.  I do hope they come out with cream highlighter in a similar pan packaging!",Beautiful color and finish for cheeks,24 Apr 2020,Yoyochanny,Fenty Beauty,Blush,Yes
"I am so excited. These gave me the no- make-up vibe I was going for. Naturally O.O.T.O., my skin is tan, smooth, naturally glowy, and yes, this is my real flush. This is my natural lip color, twice bitten. Naturally, my skin imperfections peek through as they would after a run or freshed faced from a soothing steamy shower.
I compared to one pan of the Natasha Bloom pallette and figured it was roughly 3 grams to her 3.25 and at $6.66.00 per gram for Fenty that's roughly less than half the price for ND so no shade on the size.
This product created a juicy dewy satin smooth finish that is pretty, youthful, and moist all at once.",No Make-up look!,24 Apr 2020,sundial,Fenty Beauty,Blush,Yes
Small product but I don’t use much. It’s a nice formula from a good company. It’ll still last me a while especially because it’s cream and won’t break like powder.,Nice,24 Apr 2020,Doctordisco,Fenty Beauty,Blush,Yes
"I got petal pushin and cool berry and oh my I love them. Very buildable, very light when apply and diffuses quick. I used both in my look",oh I LOVE it,24 Apr 2020,bmaverick,Fenty Beauty,Blush,Yes
"At first glance, I was very excited about the color range of this product. I purchased shades ""drama class"" and ""rosé latte."" They are definitely sheer, as they are advertised, but are buildable to an extent. If you want a super bold blush then you would have to use a powder over these and they would make a great base. I think they look very pretty on the skin and give a beautiful natural look. I have to note that when they first came in the mail, I was very taken back by their size. I expected them to be the size of the bronzers and killawat highlighters (an assumption due to the same shape/compact) but they are very small. So just know the component is quite small but the product should go a long way still. I was disappointed in size at first but I love fenty products so I am happy with my purchase.","Sheer Color, Pretty Blushes, Small compact",24 Apr 2020,stayrad,Fenty Beauty,Blush,Yes
"I was really disappointed in how small these are! It looks like a deluxe sample size! The formula is okay, nothing amazing. It feels and looks like a brightly colored lip balm. It's not the worst, but there are so many better blushes out there. For the amount of product you get for the price, I'm not impressed.",Meh..,24 Apr 2020,SarahR3487,Fenty Beauty,Blush,Yes
"The shade Rose Latte is beautiful, but for the cost the pan size is extremely small & you have to use alot to build up the color due to the sheerness of the formula.",,24 Apr 2020,mare90210,Fenty Beauty,Blush,Yes
"This is my first Fenty purchase and I'm a fan. I'm lucky to have a lot of ""good skin"" days so my every day face is a Laura Mercier tinted moisturizer and either Glossier's Cloud Paint or NARS blush stick. I love the consistency of Cheeks Out - it's like a tinted lip balm. It looks very pigmented in the container, but it spreads sheer and evenly on the skin. I've used both finger tips and a blush brush and both work perfectly - though I prefer a brush for even application. I really like the sheer finish with just one layer, but because the package is small, I think I'll have to repurchase sooner than for example my Cloud Paint that has a similar price point. It will be a stable product this summer - easy to reapply for a quick, natural, fresh look. Picture is attached - I'm wearing a concealer and Unseen Sunscreen.","AMAZING, but size matters",24 Apr 2020,turtlepowah,Fenty Beauty,Blush,Yes
"I purchased Rosé Latte, and I just love it! Definitely ordering one of the brighter colors now. I applied it with a brush, and ir just blended so effortlessly! Is really creamy, but not sticky. I have oily skin so I was a little scared it would make look too shiny, so I  lightly set my whole face after with loose powder. I was so amazed how you could still see the blush through, it didn’t affect the color. It was quite long lasting on me. I couldn’t stopped looking at my cheeks, it looks so pretty on! I also purchased a cream bronzer, in the shade Teddy. Both products work so great together!!",She does it again!!,24 Apr 2020,BoszDiva,Fenty Beauty,Blush,Yes
O M G. RiRi does it again! This blends so effortlessly. It is PERFECTION and I honestly have no other words than that.,HOLY AMAZING!!!,24 Apr 2020,beautybysarahri,Fenty Beauty,Blush,Yes
"I wanted to love but was very disappointed as the lasting power on this is not long. My blush seemed to disappear after 3 hours of wearing it. I put on 2 layers since this is more sheer and you need to build color.   Cute packaging, easy to apply and great color but no lasting power for me (I have combo skin) I also ordered Fuego Flush -both of these will be returned ! Yes, VERY SMALL item but it does say  3g in the description.. Got it during ROUGE sale and still not worth the price. I will be sticking to powder blushes.",Color fades fast-needed to re apply after 3 hours!,24 Apr 2020,pinky786,Fenty Beauty,Blush,Yes
"I like this product in general. i think the pigment is stunning, i can use it as an eye, lip and blush product, lasts nicely. my one complaint is that it is way smaller than i expected, like duo eyeshadow size. i think it’s ok enough though since a teeny bit goes a long way.","Good product, wish it was bigger",24 Apr 2020,Blond3,Fenty Beauty,Blush,Yes
"Loving this so far. Wearable with our without makeup. Very pretty color I am fair neutral with warm undertones and Strawberry Drip looks very natural, about the same color as my natural flush. 
Also Lol ...to the people freaking out about the size, there’s even a video of someone using it on a model and the product is shown front and center... How much blush do you need tho",Good things come in small packages,24 Apr 2020,SarahPurps,Fenty Beauty,Blush,Yes
"Bough this as an impulse buy. I got this shade off fentys website & it got here before my Sephora order. I'll add another review for the other colors I bought(Fuego flush, petal Poppin, daiquiri dip & rose latte). I am very pleased with this product I don't have the correct brushes for a cream product so I had to use my fingers & it worked really well the color pay off was amazing for me because it does go on sheer but it's definitely buildable. I keep seeing ppl mad about the size & honestly this is where common sense comes in because it says 3grams of product. I  personally like the size. I have very oily skin & wore it today with no other make up besides eyeshadow, I even took a nap & it's still there & didn't wear off or transfer. I'm new to cream products & I love this & very happy I bought more shades! Definitely recommend if you're new to cream this is a great way to play with it.",You get what you pay for!!!!!,23 Apr 2020,Liyahbugg,Fenty Beauty,Blush,Yes
"I really love this cream blush. It gives a beautiful stain to the cheeks. For the people complaining about size this is .1 ozs and NARS, which is $10 more is only .15 ozs sooo Fenty is not too far off in price point for product amount. You’re all just being thrown off by the size of the container. Lilah Bs cream blushes which have over a 4 star rating are $26 and only contain .8 ozs of product. READ THE PRODUCT AMOUNT! Don’t let a container size fool you. Also, like someone else said, cream products will expire much faster then powders and I highly doubt most people will get through this entire blush before the expiration date unless this is the only blush they own and/or use. No reason to be complaining about this size when you actually do your research.",its actually not a bad size,23 Apr 2020,sammarie703,Fenty Beauty,Blush,Yes
ridiculous size. The product is okay but should be about $8 cheaper.,FYI- Smaller than those Nars sample blushes!,23 Apr 2020,OhSailor,Fenty Beauty,Blush,Yes
"Very beautiful shade with a little gold shimmer . Love the formula and will last awhile considering you don’t need a lot. Not upset at the size considering most blushes are pretty small . It’s sheer and you can build it up. This blush is supposed to be natural looking so I’m not sure why people are mad it it comes off kinda sheer. It Lasted in the California heat, but if you want you can go over it with translucent powder and go over it again with the blush.",,23 Apr 2020,destinygee17,Fenty Beauty,Blush,Yes
"I think the pigment payoff is perfect, for such a bright color! I love it and will be buying more colors for sure",,23 Apr 2020,anzana,Fenty Beauty,Blush,Yes
"This honestly might be on me for not being about to visualize the product amount but I ordered 2 of these bad boys online and they are So Small. Literally a third of the palm of my hand. I’m really bummed cause they’re so pretty but the actual product is minuscule. Maybe if these were marketed as a mini blush I’d feel different- but because the packaging was the same as their highlighters/ bronzers/ etc. I was definitely expecting a full size product! (Again, you can fully visualize the size from the information listed pls disregard) They can’t even fit the normal fenty clasp on the product so you have to dig your nail into a tiny gap to pry the product open, instead of that smooth open n close on the highlighters. Maybe not a real bummer for most folks but if you have long nails/ super short nails/ weak nails this opening system will bum you out.
On a technical note, the colors are cute enough? Personally, I think you can get the same variety/ effect w lipsticks or even cream shadows and those have more pigment. Only bought these cause I thought they’d be full size and give me room for a larger brush. Spoiler alert: they don’t.
To finish this review, I’d just like to say that I adore rihanna, really and truly (I even did a full physics project on the logistics of the song drive!) but even w my huge love for her- this is a miss for me :(",tiny!! v small!,23 Apr 2020,beatricekiddo,Fenty Beauty,Blush,Yes
"Wanted a creamy smooth blush. Tiny compact of hard powder. Does not glide on skin easily.
Very disappointed",not creamy,23 Apr 2020,klkee,Fenty Beauty,Blush,Yes
"When I first got this I gawked at it because it's so tiny! But that's perfect because you get a good sized pan and cream products don't have the same shelf life powder products do. This blush is sheer so if you want more pigment the trick is to tap it on to your cheeks and then use a blush brush to tap the product out - blending will only make it vanish into nonexistence. Another thing to know is that this blush does not dry down at all and can transfer easily, especially if you don't set the top of it with a translucent setting powder, so watch out if you're a fan of touching your face or wearing makeup under your mask. Otherwise, it's a lovely,  soft tangerine color as described and is buildable without becoming streaky or pilling up. I have oily skin and had no issues with longevity.",Solid Cream Blush,23 Apr 2020,JazzySierra,Fenty Beauty,Blush,Yes
"Beautiful and buildable formula! I bought this,as well as the bronzer in the same order, and I won’t lie when I pulled them out of the shipping box the blush looked like a lil baby compared to the bronzer, which is the same size as her powder ones. 
I don’t think that this product deserves a poor rating because of the size, it literally lists how much product you get it, so in comparison to the size and actual product amount that is in this blush compared to the bronzer that is $12 more the Product amount and pricing reflects that. it’s totally worth it in my opinion the formulas gorgeous and it’s nice to have finally some options as far as cream blushes go really nice shade range.
I say go for it, but also make sure you read everything before you make your decision that way do you know exactly what you’re getting. Don’t listen to bad reviews based off of people being angry at the size.","Beautiful product, Beautiful shade selection,",23 Apr 2020,gioiaa,Fenty Beauty,Blush,Yes
"I was so excited to get this in the mail but I was shocked to see how small it is. The compact is about the size of a single shadow from most brands. I love the texture and the color (I ordered strawberry dip), it does sheer out well and it has a soft radiance to it that I love! Just wanted to give the heads up that these are NOT the size of the highlighters, even if the photos make them look that way.",love it but it’s SMALL,23 Apr 2020,katelynxcx,Fenty Beauty,Blush,Yes
"This Strawberry Drip color gives you the most beautiful flush. You can build it up or just the smallest amount and it is so pretty. I love these blushes, at first I wasn’t to sure. I wore them will all cream makeup and they stayed okay but they sort of moved. So today, I thought I would try again and they later beautifully on cream makeup or on top of powder. They stay all day and don’t move your makeup around.",Beautiful Blush!,23 Apr 2020,LRB82,Fenty Beauty,Blush,Yes
"Gorgeous soft flush, definitely subtle but good for no makeup makeup. Small packaging but you really only need a few swipes.",,23 Apr 2020,babyminabear,Fenty Beauty,Blush,Yes
I just received mine and it’s beautiful. It is a build able formula from sheer to poppin. The color is gorgeous as well. The pan size is small but it’s a cream product so I wouldn’t expect it to be a big pan which can dry up quicker. You really only need to apply small amount   I love bright cheeks and this is enough to brighten my face. I’m ordering more shades. I have medium to tan skin. It also doesn’t move my foundation upon application.,love love this color and formula,23 Apr 2020,FowlMari,Fenty Beauty,Blush,Yes
"I think the $20 price is a good value because the blush is highly pigmented. Having fair skin, I use a light touch and then build a second layer, again with a light touch. No issues at all with blotchiness or lifting of foundation, and it lasts until removed at night. I use my fingers to tap it because a brush and beauty blender lay it down too heavy.",,23 Apr 2020,LisaBLisa,Fenty Beauty,Blush,Yes
